Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Samuel Edozie,2003-01-28,Anderlecht,,England,Att Mid / Wingers,955,0.19,0.19,0.38,0.19,0.0,0.0,0.09,0.0,0.25,0.25,0.16,0.4,4.62,2.54,11.12,2.17,0.75,34.8,0.09,0.25,16.2,0.0,0.11,-0.06,-0.06,22.24,27.8,80.0,299.03,84.53,14.04,16.4,85.6,6.6,8.58,76.9,0.57,0.94,60.0,0.13,1.41,0.57,1.6,0.47,27.24,0.47,0.19,0.0,0.0,2.64,0.28,0.0,0.0,0.0,0.0,0.09,0.94,3.02,1.6,0.0,0.85,0.38,0.19,0.0,0.47,0.19,0.0,0.19,0.0,0.09,0.0,1.32,0.85,0.57,0.57,0.19,0.57,0.75,75.0,0.19,0.85,0.09,0.66,1.98,0.57,0.0,43.26,0.94,5.84,14.23,24.79,5.37,43.26,6.5,2.73,42.0,3.39,52.2,34.77,291.96,133.07,2.54,1.98,3.58,1.88,33.64,0.0,0.47,2.64,0.38,0.0,0.0,0.0,4.05,0.19,0.85,18.2
Ludwig Augustinsson,1994-04-21,Anderlecht,Left,Sweden,Fullbacks,852,0.11,0.11,0.21,0.11,0.0,0.0,0.11,0.0,0.12,0.12,0.11,0.21,1.27,6.97,3.38,0.85,0.21,25.0,0.13,0.5,19.6,0.0,0.13,-0.01,-0.01,55.46,71.09,78.0,985.88,394.86,23.77,26.2,90.7,24.72,30.0,82.4,5.18,11.41,45.4,0.17,1.8,5.81,0.95,0.21,56.62,14.37,2.96,0.0,0.42,4.75,9.08,2.32,1.58,0.21,0.0,0.11,1.06,3.59,2.22,1.06,0.11,0.21,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,2.43,1.9,0.95,1.16,0.32,1.16,1.69,68.8,0.53,0.74,0.42,1.27,3.7,3.27,0.0,80.28,3.8,21.76,38.56,20.6,1.58,80.28,0.85,0.42,50.0,0.42,50.0,49.96,288.8,125.49,1.37,0.21,0.63,0.53,46.8,0.0,1.16,0.32,0.0,0.0,0.0,0.0,5.07,2.11,0.95,69.0
Francis Amuzu,1999-08-23,Grêmio,Right,Belgium,Att Mid / Wingers,715,0.25,0.25,0.5,0.25,0.0,0.0,0.13,0.0,0.19,0.19,0.43,0.62,5.29,3.27,12.08,2.27,0.76,33.3,0.11,0.33,19.1,0.25,0.08,0.06,0.06,26.56,35.24,75.4,426.46,109.13,14.35,16.74,85.7,9.19,12.34,74.5,2.01,3.52,57.1,0.37,1.76,0.88,2.64,1.01,31.97,3.15,0.25,0.13,0.0,7.05,0.88,2.01,1.38,0.0,0.0,0.13,1.76,4.03,2.9,0.5,0.38,0.0,0.25,0.0,0.88,0.63,0.13,0.0,0.0,0.13,0.0,1.26,1.01,0.63,0.38,0.25,0.63,1.51,41.7,0.88,0.13,0.0,0.38,1.64,0.38,0.0,46.32,0.25,3.27,10.95,32.73,5.41,46.32,4.66,1.64,35.1,2.77,59.5,34.49,283.72,140.1,3.27,2.9,0.76,0.76,34.11,0.0,0.76,1.76,0.76,0.0,0.0,0.0,2.14,0.13,1.13,10.0
Thorgan Hazard,1993-03-29,Anderlecht,Right,Belgium,Att Mid / Wingers,671,0.27,0.13,0.4,0.27,0.0,0.0,0.27,0.0,0.08,0.08,0.24,0.32,3.08,5.77,8.58,1.21,0.54,44.4,0.22,0.5,20.8,0.4,0.07,0.19,0.19,37.56,50.7,74.1,584.93,175.17,19.45,23.47,82.9,11.54,15.83,72.9,3.35,6.84,49.0,0.31,2.01,2.95,1.74,0.27,42.65,7.91,2.28,0.13,0.94,6.84,1.34,3.08,1.21,0.94,0.0,0.13,1.07,4.29,2.95,0.94,0.0,0.13,0.13,0.13,0.67,0.27,0.13,0.0,0.13,0.13,0.0,1.88,1.07,0.67,0.94,0.27,0.94,2.28,41.2,1.34,0.8,0.0,0.0,1.88,0.4,0.0,61.16,0.94,3.89,27.5,30.31,2.41,61.16,3.35,1.48,44.0,1.61,48.0,44.13,285.29,99.52,2.41,0.54,2.95,2.01,42.65,0.0,2.01,1.88,0.4,0.0,0.0,0.0,3.22,0.4,0.94,30.0
Lucas Hey,2003-04-13,Anderlecht,,Denmark,Center Backs,649,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.07,0.07,0.03,0.1,0.28,4.16,0.42,0.28,0.0,0.0,0.0,,6.8,0.0,0.24,-0.07,-0.07,53.67,62.82,85.4,1026.75,282.06,18.44,21.08,87.5,29.68,31.48,94.3,4.85,8.04,60.3,0.01,0.42,3.74,0.42,0.0,59.91,2.77,1.25,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.97,0.69,0.55,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.83,0.83,0.69,0.0,0.42,1.39,30.0,0.97,0.97,0.69,0.42,1.94,3.74,0.14,71.14,8.18,31.62,34.81,4.99,1.11,71.14,0.83,0.42,50.0,0.28,33.3,51.17,320.48,175.56,0.55,0.0,0.28,0.28,49.09,0.0,0.55,0.97,0.14,0.0,0.0,0.0,2.91,2.63,1.25,67.9
César Huerta,2000-12-03,Anderlecht,Right,Mexico,Att Mid / Wingers,615,0.29,0.29,0.59,0.29,0.0,0.0,0.0,0.0,0.15,0.15,0.12,0.26,2.49,1.61,6.44,1.76,0.44,25.0,0.17,0.67,16.5,0.0,0.08,0.15,0.15,22.54,29.27,77.0,321.22,60.0,12.59,13.9,90.5,8.05,10.68,75.3,0.88,1.9,46.2,0.07,1.32,0.88,0.59,0.15,27.51,1.76,0.44,0.0,0.29,1.61,1.17,0.15,0.0,0.0,0.0,0.0,1.46,3.22,2.34,0.15,0.29,0.15,0.29,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,1.9,0.88,1.02,0.59,0.29,0.44,2.49,17.6,2.05,1.32,0.0,0.29,2.2,0.29,0.0,43.9,0.88,8.63,15.66,20.49,3.22,43.9,5.56,2.05,36.8,3.07,55.3,30.0,215.12,86.93,1.46,1.46,2.63,2.05,27.95,0.0,1.32,1.9,0.0,0.0,0.0,0.0,5.56,0.59,1.46,28.6
Luis Vázquez,2001-01-24,Anderlecht,Right,Argentina,Forwards,928,0.39,0.1,0.48,0.39,0.0,0.0,0.19,0.0,0.52,0.52,0.08,0.6,0.78,1.65,5.43,3.1,1.45,46.9,0.13,0.27,10.7,0.0,0.17,-0.14,-0.14,15.03,22.5,66.8,175.15,37.44,8.92,13.87,64.3,3.88,5.24,74.1,0.19,0.39,50.0,0.08,0.78,1.65,0.39,0.0,22.21,0.19,0.0,0.0,0.0,0.29,0.1,0.0,0.0,0.0,0.0,0.1,0.68,1.84,1.36,0.0,0.19,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.68,0.1,0.58,0.58,0.48,0.97,50.0,0.48,0.78,0.1,0.0,1.26,1.55,0.0,35.98,1.65,3.69,15.13,17.65,6.98,35.98,1.45,0.58,40.0,0.87,60.0,22.02,121.62,36.95,0.58,0.39,4.46,1.07,25.41,0.0,1.36,0.97,0.87,0.0,0.0,0.0,3.2,4.95,4.17,54.3
Adryelson,1998-03-23,Anderlecht,Right,Brazil,Center Backs,542,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.05,0.05,0.02,0.07,0.33,4.48,0.17,0.83,0.5,60.0,0.2,0.33,15.5,0.0,0.06,0.12,0.12,52.31,60.77,86.1,988.84,319.15,17.77,20.42,87.0,30.72,33.21,92.5,3.49,6.14,56.8,0.02,0.33,2.99,0.17,0.0,58.28,2.32,1.66,0.0,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.17,0.33,0.66,0.5,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.66,1.16,0.0,0.0,1.0,1.0,100.0,0.0,0.83,0.5,0.83,1.99,7.8,0.0,73.89,8.14,31.88,38.86,3.32,1.16,73.89,0.17,0.17,100.0,0.0,0.0,50.15,250.57,112.58,0.33,0.0,0.5,0.0,49.15,0.0,0.0,0.66,0.0,0.0,0.0,0.0,2.66,1.99,2.16,48.0
Thomas Foket,1994-09-25,Anderlecht,Right,Belgium,Fullbacks,525,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.22,0.27,1.2,4.46,6.34,0.69,0.17,25.0,0.0,0.0,14.5,0.0,0.07,-0.05,-0.05,40.63,52.8,76.9,653.14,225.09,19.03,23.31,81.6,17.31,22.8,75.9,2.57,3.6,71.4,0.14,1.03,2.91,1.54,0.86,42.17,10.63,0.51,0.0,0.0,3.94,10.11,0.0,0.0,0.0,0.0,0.0,1.54,2.06,1.89,0.0,0.0,0.17,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,2.06,0.86,1.37,0.51,0.17,1.2,2.06,58.3,0.86,1.54,0.69,0.86,2.91,3.09,0.0,62.91,3.94,16.63,23.31,23.31,2.23,62.91,0.51,0.34,66.7,0.17,33.3,36.69,184.97,65.14,1.2,0.17,1.03,0.86,33.94,0.0,1.03,0.69,0.0,0.0,0.0,0.0,3.77,1.2,0.51,70.0
Nilson Angulo,2003-06-19,Anderlecht,,Ecuador,Att Mid / Wingers,459,0.2,0.59,0.78,0.2,0.0,0.0,0.2,0.0,0.24,0.24,0.31,0.55,6.08,2.75,13.92,2.16,0.39,18.2,0.09,0.5,15.2,0.0,0.11,-0.04,-0.04,26.27,32.75,80.2,362.94,91.57,15.1,17.84,84.6,8.24,10.59,77.8,1.18,1.57,75.0,0.41,1.57,0.78,2.55,0.98,30.2,2.55,0.2,0.39,0.0,2.35,1.76,0.39,0.0,0.0,0.0,0.0,0.78,4.31,2.94,0.0,0.78,0.0,0.39,0.2,0.98,0.59,0.0,0.39,0.0,0.0,0.0,2.94,1.57,0.59,1.37,0.98,0.98,2.35,41.7,1.37,1.96,0.0,0.59,3.53,1.37,0.0,57.06,1.57,5.49,13.53,40.0,8.82,57.06,10.98,4.12,37.5,6.47,58.9,38.24,315.49,145.49,3.14,3.33,5.29,1.76,36.47,0.0,2.35,1.76,0.59,0.0,0.0,0.0,5.69,1.57,2.16,42.1
Mahamadou Doumbia,2004-05-15,Antwerp,,Mali,Midfielders,1572,0.17,0.0,0.17,0.11,0.06,0.06,0.29,0.0,0.1,0.05,0.05,0.1,1.77,4.58,1.26,1.72,0.46,26.7,0.07,0.25,26.8,0.0,0.03,0.07,0.06,38.7,44.03,87.9,723.89,174.79,13.91,15.52,89.7,19.12,20.9,91.5,4.47,5.78,77.2,0.04,0.69,3.84,0.4,0.0,43.17,0.69,0.63,0.0,0.46,0.29,0.0,0.06,0.06,0.0,0.0,0.17,0.69,2.23,1.43,0.06,0.34,0.23,0.17,0.0,0.23,0.06,0.0,0.06,0.06,0.06,0.0,2.35,1.37,0.92,1.26,0.17,0.69,1.66,41.4,0.97,1.37,0.46,0.92,3.26,1.77,0.29,57.19,2.75,12.19,34.35,11.74,0.69,57.14,4.01,2.35,58.6,1.43,35.7,42.6,258.38,117.88,2.12,0.11,1.83,2.35,38.93,0.0,1.66,1.6,0.0,0.0,0.06,0.0,6.53,0.97,0.92,51.5
Jacob Ondrejka,2002-09-02,Parma,Right,Sweden,Att Mid / Wingers,1441,0.37,0.19,0.56,0.37,0.0,0.06,0.06,0.0,0.24,0.19,0.24,0.43,2.62,4.0,8.87,2.12,0.69,32.4,0.18,0.55,19.5,0.19,0.09,0.13,0.19,19.99,29.73,67.2,312.03,111.73,10.56,13.43,78.6,7.31,10.31,70.9,1.31,3.68,35.6,0.22,2.37,0.94,2.19,0.19,26.42,3.25,0.44,0.19,0.12,4.5,0.19,2.62,1.69,0.62,0.0,0.06,1.12,4.31,3.06,0.81,0.06,0.12,0.25,0.0,0.5,0.25,0.12,0.0,0.06,0.06,0.0,0.81,0.69,0.31,0.37,0.12,0.25,0.5,50.0,0.25,0.87,0.25,0.19,1.0,0.25,0.0,39.47,0.62,4.43,12.8,22.92,4.12,39.41,1.94,0.94,48.4,0.81,41.9,29.04,193.93,80.32,1.62,1.12,3.0,1.06,27.54,0.0,0.56,1.87,0.44,0.0,0.0,0.0,3.31,0.44,1.12,28.0
Denis Odoi,1988-05-27,Antwerp,Right,Ghana,Midfielders,1438,0.06,0.13,0.19,0.06,0.0,0.0,0.56,0.06,0.07,0.07,0.07,0.13,1.38,4.69,2.5,1.25,0.31,25.0,0.05,0.2,19.8,0.0,0.05,-0.01,-0.01,45.94,55.14,83.3,837.91,221.31,18.4,20.72,88.8,21.47,25.16,85.3,4.57,6.7,68.2,0.04,0.69,4.19,0.44,0.19,51.57,3.44,1.31,0.13,0.81,0.88,2.07,0.0,0.0,0.0,0.0,0.13,1.06,1.94,1.44,0.13,0.0,0.25,0.06,0.06,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.69,1.06,0.63,0.63,0.44,0.81,1.31,61.9,0.5,0.81,0.31,0.94,2.63,2.57,0.19,65.78,3.63,17.77,36.99,11.83,0.94,65.78,1.06,0.56,52.9,0.5,47.1,46.31,243.53,102.89,2.07,0.0,1.38,0.75,43.06,0.06,1.69,1.44,0.0,0.0,0.06,0.0,5.01,1.88,1.44,56.6
Ayrton Costa,1999-07-12,Boca Juniors,Left,Argentina,Fullbacks,1122,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.05,0.05,0.02,0.06,1.52,5.94,2.25,0.88,0.16,18.2,0.0,0.0,17.1,0.0,0.06,-0.05,-0.05,46.12,57.03,80.9,821.31,310.91,17.49,20.05,87.2,24.87,30.16,82.4,3.21,5.37,59.7,0.04,0.48,4.41,0.48,0.24,48.37,8.5,1.12,0.0,0.08,1.12,7.3,0.0,0.0,0.0,0.0,0.16,0.72,1.6,1.28,0.0,0.0,0.16,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,3.45,2.09,2.09,0.96,0.4,2.01,3.53,56.8,1.52,1.68,0.4,2.49,5.94,3.45,0.08,71.55,4.65,24.63,35.78,11.71,1.68,71.55,0.88,0.48,54.5,0.4,45.5,43.4,230.53,127.94,1.52,0.16,1.2,0.48,40.11,0.0,2.17,1.28,0.08,0.0,0.08,0.0,3.05,2.41,2.17,52.6
Kobe Corbanie,2005-05-10,Antwerp,,Belgium,Fullbacks,1089,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.03,0.03,0.0,0.03,0.83,4.21,2.23,0.33,0.25,75.0,0.0,0.0,13.3,0.0,0.09,-0.03,-0.03,43.22,50.83,85.0,675.87,184.88,22.48,25.21,89.2,18.02,20.83,86.5,2.07,2.98,69.4,0.03,0.25,3.22,0.58,0.08,44.38,6.36,0.41,0.0,0.0,1.07,5.95,0.0,0.0,0.0,0.0,0.08,1.07,1.49,1.41,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,1.57,1.16,0.91,0.25,1.32,1.98,66.7,0.66,1.07,0.66,1.16,3.47,2.4,0.08,61.07,4.3,16.61,32.4,12.56,1.16,61.07,0.91,0.41,45.5,0.33,36.4,41.57,212.98,103.22,1.32,0.25,0.74,1.07,38.76,0.0,0.91,1.07,0.0,0.0,0.0,0.0,3.39,0.58,1.49,28.0
Olivier Deman,2000-04-06,Antwerp,Left,Belgium,Fullbacks,891,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.05,0.05,0.08,0.13,1.11,3.84,3.84,0.61,0.2,33.3,0.0,0.0,17.0,0.0,0.08,-0.05,-0.05,45.96,57.88,79.4,799.9,295.96,20.0,22.02,90.8,21.11,25.56,82.6,3.43,7.07,48.6,0.11,1.11,2.83,0.81,0.4,46.06,11.52,1.31,0.0,0.4,4.24,7.37,2.83,1.31,1.01,0.0,0.3,1.21,1.92,1.31,0.61,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,3.74,2.53,2.32,0.61,0.81,1.41,2.83,50.0,1.41,1.21,0.2,1.01,4.75,3.84,0.0,71.41,4.44,22.12,34.65,15.66,2.02,71.41,2.32,1.52,65.2,0.61,26.1,40.81,208.79,87.98,0.81,0.51,0.81,0.81,37.27,0.0,1.31,1.11,0.0,0.0,0.0,0.0,4.55,1.52,1.41,51.7
Dennis Praet,1994-05-14,Antwerp,Right,Belgium,Midfielders,808,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.16,1.23,5.12,4.57,0.89,0.22,25.0,0.0,0.0,20.2,0.0,0.08,-0.08,-0.08,34.75,43.44,80.0,631.78,164.18,14.15,16.6,85.2,15.71,18.82,83.4,3.9,5.46,71.4,0.09,1.23,3.68,0.67,0.22,41.77,1.45,0.33,0.0,0.0,2.67,0.33,0.67,0.45,0.11,0.0,0.22,0.78,2.67,2.45,0.0,0.22,0.0,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,2.78,1.67,0.89,1.78,0.11,1.0,1.45,69.2,0.45,1.34,0.22,1.11,3.9,2.56,0.0,56.47,3.12,11.7,28.85,16.6,1.67,56.47,1.56,0.78,50.0,0.67,42.9,36.98,207.96,68.84,0.89,0.11,1.89,1.67,34.08,0.0,1.23,0.56,0.0,0.0,0.0,0.0,4.46,0.89,0.45,66.7
Jaïro Riedewald,1996-09-09,Antwerp,Left,Netherlands,Midfielders,819,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.09,0.09,0.0,0.09,0.88,4.51,0.99,1.1,0.44,40.0,0.0,0.0,16.1,0.0,0.08,-0.09,-0.09,44.73,52.64,85.0,797.25,307.91,16.37,18.9,86.6,23.3,25.27,92.2,3.63,6.04,60.0,0.02,0.11,2.97,0.44,0.0,49.89,2.53,1.1,0.0,0.0,0.11,0.88,0.0,0.0,0.0,0.0,0.22,0.55,0.88,0.77,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,2.64,1.76,1.1,1.43,0.11,1.21,1.87,64.7,0.66,1.21,0.33,1.21,3.85,3.85,0.0,64.95,5.16,24.07,35.71,5.82,1.54,64.95,0.66,0.33,50.0,0.22,33.3,43.96,228.35,115.93,0.55,0.22,0.55,0.66,40.44,0.0,0.66,0.55,0.0,0.0,0.0,0.0,4.4,1.1,1.54,41.7
Anthony Valencia,2003-07-21,Antwerp,,Ecuador,Att Mid / Wingers,799,0.23,0.11,0.34,0.23,0.0,0.0,0.34,0.0,0.26,0.26,0.17,0.43,3.94,4.17,9.01,2.14,0.68,31.6,0.11,0.33,16.6,0.0,0.12,-0.03,-0.03,38.52,46.75,82.4,573.68,136.75,21.51,24.33,88.4,13.18,15.77,83.6,1.91,2.82,68.0,0.21,2.59,1.69,2.03,0.23,43.03,3.49,0.45,0.11,0.0,2.03,1.91,1.01,0.68,0.23,0.0,0.23,1.46,6.08,3.94,0.68,0.68,0.45,0.23,0.11,0.34,0.11,0.0,0.0,0.23,0.0,0.0,2.7,1.91,0.79,0.9,1.01,0.45,1.69,26.7,1.24,2.03,0.0,1.01,3.72,0.9,0.11,63.98,0.9,7.21,26.92,31.54,3.6,63.98,6.2,2.93,47.3,3.04,49.1,46.63,320.13,161.53,3.83,1.35,3.72,2.37,43.7,0.0,1.46,1.24,0.11,0.0,0.11,0.0,5.74,0.34,1.91,15.0
Semm Renders,2007-12-17,Antwerp,,Belgium,Fullbacks,556,0.0,0.16,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.03,0.03,1.3,2.43,4.86,0.0,0.0,,,,,0.0,,0.0,0.0,40.14,50.67,79.2,670.63,241.51,19.26,22.82,84.4,16.03,19.59,81.8,3.56,5.99,59.5,0.02,0.49,1.46,0.65,0.0,41.6,9.06,0.16,0.0,0.0,1.62,8.9,0.0,0.0,0.0,0.0,0.0,0.97,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.97,0.81,0.81,0.0,0.49,0.81,60.0,0.32,1.13,0.32,0.97,2.59,3.72,0.0,61.83,3.24,19.75,30.43,11.98,0.65,61.83,0.32,0.16,50.0,0.16,50.0,38.85,196.83,82.07,1.3,0.49,2.59,0.81,36.26,0.0,0.81,0.49,0.0,0.0,0.0,0.0,4.05,0.81,0.97,45.5
Andreas Verstraeten,2006-01-10,Antwerp,,Belgium,Midfielders,457,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.02,0.02,0.02,0.04,0.0,3.54,0.98,0.39,0.0,0.0,0.0,,21.2,0.0,0.05,-0.02,-0.02,36.63,44.31,82.7,709.96,176.06,12.21,14.97,81.6,20.28,23.44,86.6,3.15,4.14,76.2,0.02,0.39,2.95,0.0,0.0,44.11,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.18,0.98,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,1.58,0.79,0.79,0.79,1.58,3.94,40.0,2.36,0.79,0.0,0.98,3.35,1.77,0.0,52.78,1.77,12.21,32.49,8.27,0.59,52.78,0.2,0.0,0.0,0.2,100.0,33.68,164.05,59.28,0.98,0.0,0.59,0.79,31.51,0.0,1.77,0.0,0.0,0.0,0.0,0.0,3.54,0.59,1.38,30.0
Mathias Delorge,2004-07-31,Gent,Left,Belgium,Midfielders,2388,0.04,0.11,0.15,0.04,0.0,0.0,0.11,0.0,0.06,0.06,0.06,0.11,1.13,6.03,2.6,0.9,0.26,29.2,0.04,0.14,23.5,0.08,0.06,-0.02,-0.02,46.66,58.53,79.7,928.34,246.03,16.96,20.09,84.4,21.29,24.61,86.5,7.24,11.5,63.0,0.09,1.51,4.94,0.9,0.23,53.97,4.48,2.15,0.08,1.24,3.17,0.3,2.0,0.64,0.6,0.38,0.08,1.09,2.94,2.19,0.57,0.08,0.04,0.04,0.04,0.23,0.19,0.0,0.0,0.04,0.0,0.0,2.04,1.09,0.53,1.24,0.26,1.17,2.6,44.9,1.43,0.9,0.19,0.83,2.86,1.13,0.15,67.58,1.7,12.14,40.93,15.11,1.09,67.58,1.06,0.64,60.7,0.41,39.3,48.2,253.19,101.8,1.43,0.23,1.21,0.79,44.51,0.0,0.87,0.75,0.04,0.0,0.0,0.0,6.44,0.83,0.87,48.9
Tsuyoshi Watanabe,1997-02-05,Gent,,Japan,Center Backs,2422,0.07,0.07,0.15,0.07,0.0,0.0,0.11,0.0,0.06,0.06,0.07,0.14,0.56,3.42,0.11,1.11,0.3,26.7,0.07,0.25,12.0,0.0,0.06,0.01,0.01,52.99,61.46,86.2,1093.38,377.73,13.67,15.46,88.5,32.37,34.74,93.2,6.35,9.88,64.3,0.04,0.37,2.94,0.15,0.0,59.23,2.12,1.49,0.11,0.3,0.04,0.37,0.0,0.0,0.0,0.0,0.11,0.26,1.23,0.82,0.04,0.04,0.3,0.0,0.04,0.15,0.07,0.04,0.0,0.04,0.0,0.0,1.34,0.74,0.89,0.41,0.04,0.67,0.89,75.0,0.22,1.49,1.19,1.04,2.38,6.47,0.07,73.69,11.19,36.97,34.41,3.08,1.78,73.69,0.37,0.3,80.0,0.07,20.0,51.09,300.17,161.83,0.45,0.0,0.26,0.07,47.53,0.0,0.78,0.37,0.0,0.0,0.0,0.0,4.87,2.38,1.41,62.7
Archie Brown,2002-05-28,Gent,Left,England,Fullbacks,2283,0.04,0.12,0.16,0.04,0.0,0.0,0.24,0.0,0.05,0.05,0.11,0.16,4.42,4.69,6.7,0.87,0.32,36.4,0.05,0.13,18.3,0.0,0.06,-0.01,-0.01,37.57,51.8,72.5,644.51,229.99,16.87,21.6,78.1,16.52,21.05,78.5,3.23,6.39,50.6,0.11,0.75,2.44,0.91,0.47,41.67,10.01,0.59,0.12,0.24,3.86,9.38,0.04,0.0,0.0,0.0,0.12,2.01,2.01,1.42,0.16,0.16,0.16,0.08,0.04,0.28,0.2,0.0,0.04,0.04,0.0,0.0,1.46,0.91,0.83,0.47,0.16,0.55,1.06,51.9,0.51,1.38,0.2,1.1,2.56,2.76,0.08,65.28,3.63,16.95,28.46,21.01,2.17,65.28,3.51,1.3,37.1,2.01,57.3,40.17,290.81,141.88,3.75,0.55,2.21,0.87,38.2,0.0,1.1,0.79,0.12,0.0,0.0,0.0,5.05,2.01,0.99,67.1
Jordan Torunarigha,1997-08-07,Gent,Left,Germany,Center Backs,1853,0.0,0.05,0.05,0.0,0.0,0.0,0.39,0.05,0.0,0.0,0.02,0.02,1.02,5.0,0.34,0.15,0.05,33.3,0.0,0.0,10.0,0.0,0.04,0.0,0.0,46.97,56.0,83.9,985.29,366.75,11.9,13.7,86.9,27.88,30.21,92.3,6.51,10.69,60.9,0.02,0.44,4.03,0.49,0.05,53.04,2.72,2.23,0.05,0.44,0.15,0.34,0.0,0.0,0.0,0.0,0.24,0.44,1.21,1.07,0.0,0.0,0.05,0.05,0.05,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.8,0.97,1.17,0.58,0.05,0.83,1.02,81.0,0.19,1.51,0.78,1.51,3.3,6.02,0.0,69.16,8.26,34.58,32.49,2.72,0.58,69.16,0.44,0.19,44.4,0.24,55.6,44.93,270.87,144.4,0.58,0.0,0.87,0.58,41.19,0.05,0.78,0.53,0.05,0.0,0.0,0.0,4.71,2.57,1.17,68.8
