Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Joe Williams,1996-12-08,Bristol City,Right,England,Midfielders,1417,0.0,0.25,0.25,0.0,0.0,0.0,0.38,0.06,0.03,0.03,0.15,0.18,1.21,7.3,1.71,0.7,0.0,0.0,0.0,,22.9,0.0,0.05,-0.03,-0.03,55.0,67.01,82.1,959.64,273.87,25.28,27.95,90.5,23.5,27.12,86.7,5.02,9.4,53.4,0.22,1.78,6.99,2.16,0.89,63.32,3.56,1.84,0.13,0.44,3.75,0.06,1.65,0.57,0.44,0.06,0.13,0.76,4.26,3.37,0.64,0.0,0.0,0.06,0.19,0.44,0.38,0.0,0.0,0.0,0.0,0.06,1.91,1.14,0.57,1.14,0.19,0.76,1.59,48.0,0.83,1.02,0.57,0.83,2.73,1.59,0.06,75.71,2.6,10.99,44.08,21.34,0.51,75.71,0.76,0.32,41.7,0.44,58.3,42.17,173.08,87.52,1.27,0.06,0.95,0.7,52.78,0.0,1.46,1.46,0.0,0.0,0.06,0.0,5.65,1.4,0.51,73.3
Yu Hirakawa,2001-01-04,Bristol City,,Japan,Att Mid / Wingers,1657,0.11,0.11,0.22,0.11,0.0,0.0,0.0,0.0,0.14,0.14,0.11,0.24,3.91,3.1,10.1,1.58,0.38,24.1,0.07,0.29,17.5,0.0,0.09,-0.03,-0.03,25.64,33.68,76.1,366.68,95.54,16.57,18.3,90.5,7.44,9.89,75.3,0.92,3.15,29.3,0.13,1.3,1.36,1.41,0.38,31.29,2.34,0.43,0.11,0.22,4.56,0.81,1.09,0.43,0.38,0.0,0.05,0.92,3.31,2.39,0.11,0.38,0.16,0.22,0.05,0.33,0.22,0.05,0.05,0.0,0.0,0.0,1.36,1.14,0.81,0.33,0.22,0.65,1.09,60.0,0.43,0.81,0.0,0.27,1.63,1.19,0.0,45.35,1.03,5.38,15.37,25.85,4.07,45.35,3.04,1.41,46.4,1.36,44.6,29.44,185.81,100.97,1.74,1.68,2.5,1.14,31.99,0.0,0.65,2.17,0.11,0.0,0.0,0.0,3.8,0.43,0.92,32.0
Sinclair Armstrong,2003-06-22,Bristol City,,Republic of Ireland,Forwards,1555,0.17,0.0,0.17,0.17,0.0,0.0,0.06,0.0,0.3,0.3,0.05,0.35,1.91,0.93,7.0,2.37,0.98,41.5,0.07,0.18,14.0,0.0,0.13,-0.12,-0.12,10.82,14.01,77.3,160.67,16.61,5.61,7.0,80.2,4.46,5.38,82.8,0.41,0.58,70.0,0.03,0.75,0.52,0.41,0.0,12.91,1.04,0.0,0.0,0.0,0.23,0.17,0.0,0.0,0.0,0.0,0.06,0.29,1.91,1.27,0.0,0.17,0.06,0.41,0.0,0.29,0.0,0.0,0.0,0.0,0.29,0.0,0.17,0.06,0.0,0.12,0.06,0.0,0.17,0.0,0.17,0.23,0.0,0.17,0.35,0.0,0.0,22.92,0.23,0.64,8.16,14.64,4.17,22.92,1.39,0.35,25.0,0.81,58.3,15.45,96.89,48.62,1.04,1.33,3.3,0.58,17.83,0.0,1.5,1.62,0.64,0.12,0.0,0.0,1.62,1.1,2.78,28.4
Haydon Roberts,2002-05-10,Bristol City,Left,England,Fullbacks,1635,0.06,0.06,0.11,0.06,0.0,0.0,0.28,0.0,0.02,0.02,0.09,0.11,1.32,3.63,4.46,0.39,0.11,28.6,0.14,0.5,20.6,0.0,0.04,0.04,0.04,32.42,46.57,69.6,565.27,201.52,14.26,17.45,81.7,15.08,19.65,76.8,2.59,6.5,39.8,0.12,1.16,3.08,0.99,0.55,36.77,9.63,0.66,0.0,0.11,3.25,8.97,0.0,0.0,0.0,0.0,0.17,1.38,2.26,1.98,0.06,0.06,0.06,0.11,0.0,0.22,0.17,0.0,0.0,0.0,0.06,0.0,0.88,0.5,0.44,0.22,0.22,0.66,0.99,66.7,0.33,0.94,0.44,0.61,1.49,2.59,0.0,56.59,2.53,14.7,24.55,17.61,1.32,56.59,1.21,0.66,54.5,0.55,45.5,27.08,119.28,51.47,1.1,0.22,1.6,1.05,30.17,0.0,0.99,0.61,0.22,0.06,0.0,0.0,4.13,2.31,2.2,51.2
George Earthy,2004-09-05,Bristol City,,England,Att Mid / Wingers,1457,0.19,0.06,0.25,0.19,0.0,0.0,0.19,0.0,0.22,0.22,0.06,0.28,3.09,3.09,7.78,1.48,0.43,29.2,0.13,0.43,14.3,0.0,0.15,-0.03,-0.03,31.01,37.49,82.7,440.12,69.18,17.3,19.09,90.6,11.98,13.65,87.8,0.43,1.54,28.0,0.07,0.8,2.47,0.56,0.06,35.09,2.16,0.31,0.12,0.06,1.48,0.74,0.74,0.06,0.06,0.0,0.25,1.3,1.98,1.67,0.06,0.06,0.19,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,1.36,0.62,0.56,0.56,0.25,0.86,1.67,51.9,0.8,0.93,0.25,0.8,2.16,0.86,0.06,48.12,0.31,4.88,20.01,23.66,4.08,48.12,1.61,0.37,23.1,1.24,76.9,29.65,163.38,77.65,1.79,0.86,1.98,1.11,34.78,0.0,1.05,0.56,0.06,0.0,0.0,0.0,3.15,0.19,1.48,11.1
Marcus McGuane,1999-02-02,Bristol City,Right,England,Midfielders,1063,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.02,0.02,0.0,0.03,1.78,3.47,1.27,0.59,0.17,28.6,0.0,0.0,27.7,0.0,0.03,-0.02,-0.02,37.68,42.76,88.1,615.01,132.42,19.47,21.51,90.6,15.66,16.59,94.4,2.12,3.13,67.6,0.03,0.08,3.3,0.17,0.0,41.66,1.02,0.85,0.08,0.08,0.34,0.17,0.0,0.0,0.0,0.0,0.08,1.19,0.93,0.76,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,1.35,0.76,0.93,0.59,0.68,1.35,50.0,0.68,1.19,0.34,0.59,2.88,0.68,0.0,52.41,1.35,10.41,32.85,9.48,0.34,52.41,1.35,0.76,56.3,0.59,43.8,33.02,185.67,73.66,1.02,0.0,0.68,1.02,37.25,0.0,1.1,2.29,0.0,0.0,0.0,0.0,5.08,0.42,0.68,38.5
Kal Naismith,1992-02-18,Bristol City,Left,Scotland,Center Backs,749,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.12,0.01,0.01,0.01,0.01,0.36,3.24,0.24,0.36,0.0,0.0,0.0,,19.6,0.0,0.02,-0.01,-0.01,37.37,49.87,74.9,710.39,254.26,14.06,16.22,86.7,18.38,21.75,84.5,4.09,9.37,43.6,0.02,0.36,2.88,0.36,0.12,45.54,3.97,2.4,0.0,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.36,0.36,1.8,0.84,0.24,0.24,0.24,0.12,0.12,0.24,0.0,0.0,0.12,0.12,0.0,0.0,2.28,1.32,1.08,1.2,0.0,1.44,1.92,75.0,0.48,1.68,0.72,0.72,3.0,5.77,0.24,63.68,9.85,29.68,30.88,3.6,0.96,63.68,1.08,0.72,66.7,0.12,11.1,28.84,140.95,88.68,0.48,0.12,0.84,0.12,31.72,0.12,0.72,1.32,0.0,0.0,0.0,0.0,3.36,4.57,2.16,67.9
Robert Atkinson,1998-07-13,Portsmouth,,England,Center Backs,1098,0.16,0.08,0.25,0.16,0.0,0.0,0.33,0.0,0.04,0.04,0.08,0.13,0.74,3.2,0.08,0.49,0.16,33.3,0.33,1.0,11.5,0.0,0.09,0.12,0.12,29.84,38.93,76.6,489.43,185.16,13.52,15.0,90.2,13.77,16.97,81.2,1.48,4.59,32.1,0.06,0.25,2.05,0.0,0.0,36.72,2.13,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.16,1.07,1.07,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.57,0.25,0.41,0.08,0.08,0.33,0.41,80.0,0.08,1.39,0.98,0.74,1.31,8.36,0.0,51.8,7.46,23.85,25.98,2.3,0.57,51.8,0.41,0.16,40.0,0.16,40.0,21.64,91.8,51.64,0.16,0.0,0.25,0.0,22.79,0.0,0.33,1.31,0.08,0.0,0.0,0.08,3.69,5.16,1.8,74.1
Dominic Hyam,1995-12-20,Blackburn Rovers,Right,Scotland,Center Backs,4140,0.04,0.04,0.09,0.04,0.0,0.0,0.11,0.0,0.06,0.06,0.02,0.08,0.17,1.46,0.13,0.43,0.07,15.0,0.1,0.67,8.3,0.0,0.14,-0.02,-0.02,43.09,52.33,82.3,882.09,273.43,13.04,15.04,86.7,23.87,26.98,88.5,5.85,9.0,65.0,0.03,0.22,2.02,0.11,0.0,49.15,3.07,1.41,0.0,0.46,0.07,0.09,0.0,0.0,0.0,0.0,0.11,0.43,0.63,0.5,0.0,0.0,0.07,0.04,0.02,0.07,0.04,0.0,0.0,0.0,0.02,0.0,1.0,0.61,0.63,0.33,0.04,0.63,0.93,67.4,0.3,1.15,0.74,0.54,1.54,7.65,0.07,64.48,11.17,39.7,22.76,2.24,1.07,64.48,0.11,0.07,60.0,0.04,40.0,30.17,125.61,55.24,0.07,0.0,0.48,0.04,37.39,0.0,0.61,0.5,0.13,0.02,0.02,0.0,2.83,3.76,2.5,60.1
Tyrhys Dolan,2001-12-28,Blackburn Rovers,Right,England,Att Mid / Wingers,3175,0.2,0.17,0.37,0.17,0.03,0.03,0.34,0.0,0.21,0.18,0.13,0.31,2.66,2.92,6.26,1.42,0.62,44.0,0.12,0.27,16.1,0.0,0.13,-0.01,-0.01,21.97,28.83,76.2,297.55,67.95,12.76,14.85,85.9,6.58,8.53,77.1,0.94,1.98,47.1,0.12,1.19,1.45,0.88,0.34,27.69,0.99,0.06,0.11,0.11,1.87,0.14,0.23,0.09,0.0,0.0,0.14,1.19,2.81,2.04,0.0,0.14,0.26,0.28,0.09,0.48,0.34,0.0,0.03,0.03,0.03,0.06,1.64,1.13,0.68,0.68,0.28,0.68,1.45,47.1,0.77,0.91,0.0,0.79,2.44,0.99,0.06,42.75,0.77,7.34,18.45,17.92,2.81,42.72,4.31,1.64,38.2,2.18,50.7,26.25,167.67,73.76,2.04,0.88,2.55,1.84,28.49,0.0,1.13,1.53,0.54,0.03,0.0,0.0,5.36,0.4,0.96,29.2
Lewis Travis,1997-10-16,Blackburn Rovers,Right,England,Midfielders,3216,0.06,0.03,0.08,0.06,0.0,0.0,0.31,0.0,0.02,0.02,0.05,0.08,1.04,4.81,1.06,0.45,0.11,25.0,0.13,0.5,24.4,0.0,0.05,0.03,0.03,39.04,46.62,83.7,687.31,191.31,16.96,18.67,90.9,16.65,18.72,88.9,3.95,6.27,62.9,0.07,0.45,3.97,0.67,0.06,44.22,2.13,1.51,0.11,0.84,0.53,0.48,0.0,0.0,0.0,0.0,0.28,0.84,1.46,1.29,0.0,0.06,0.03,0.06,0.03,0.11,0.11,0.0,0.0,0.0,0.0,0.0,2.88,1.76,1.12,1.57,0.2,1.54,3.3,46.6,1.76,1.29,0.2,1.01,3.89,1.32,0.0,56.81,2.35,14.55,32.91,9.96,0.59,56.81,1.09,0.45,41.0,0.36,33.3,29.66,145.83,72.31,1.2,0.11,1.04,1.15,34.98,0.0,1.57,1.76,0.0,0.0,0.0,0.0,5.43,0.36,0.48,43.3
Sondre Tronstad,1995-08-26,Blackburn Rovers,Right,Norway,Midfielders,3130,0.06,0.0,0.06,0.06,0.0,0.0,0.14,0.0,0.02,0.02,0.05,0.07,0.6,4.74,0.52,0.58,0.14,25.0,0.1,0.4,22.5,0.0,0.04,0.03,0.03,41.0,46.73,87.8,728.91,212.52,17.37,19.55,88.8,18.06,19.58,92.2,4.46,5.49,81.2,0.07,0.46,3.39,0.49,0.14,45.4,1.24,0.89,0.06,0.35,0.35,0.17,0.0,0.0,0.0,0.0,0.09,0.49,1.75,1.58,0.03,0.0,0.06,0.03,0.06,0.17,0.17,0.0,0.0,0.0,0.0,0.0,2.65,1.9,1.24,1.24,0.17,1.21,1.96,61.8,0.75,1.52,0.46,1.24,3.88,1.67,0.06,56.39,2.73,16.76,31.72,8.28,0.49,56.39,0.72,0.37,52.0,0.29,40.0,27.06,124.42,51.47,0.72,0.06,0.98,0.46,34.3,0.0,0.86,0.78,0.0,0.0,0.0,0.0,4.89,1.21,1.06,53.2
Danny Batth,1990-09-21,Blackburn Rovers,Right,England,Center Backs,3009,0.06,0.0,0.06,0.06,0.0,0.0,0.15,0.0,0.06,0.06,0.02,0.09,0.12,1.76,0.18,0.51,0.18,35.3,0.12,0.33,10.5,0.0,0.12,0.0,0.0,37.0,46.33,79.9,764.6,257.23,10.53,12.38,85.0,21.6,23.99,90.0,4.43,8.67,51.0,0.03,0.12,1.47,0.06,0.0,43.76,2.48,0.9,0.0,0.45,0.0,0.03,0.0,0.0,0.0,0.0,0.09,0.21,0.57,0.42,0.0,0.0,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.93,0.69,0.72,0.18,0.03,0.45,0.72,62.5,0.27,1.08,0.87,1.11,2.03,7.3,0.06,58.89,10.65,38.79,18.34,1.94,1.17,58.89,0.09,0.03,33.3,0.06,66.7,29.25,116.14,49.32,0.09,0.0,0.3,0.18,34.22,0.0,0.9,0.66,0.03,0.0,0.03,0.0,1.82,4.55,2.09,68.5
Ryan Hedges,1995-07-08,Blackburn Rovers,Left,Wales,Att Mid / Wingers,2561,0.04,0.07,0.11,0.04,0.0,0.0,0.14,0.0,0.1,0.1,0.09,0.19,2.71,3.44,6.19,1.16,0.42,36.4,0.03,0.08,17.2,0.04,0.08,-0.06,-0.06,22.35,32.23,69.4,318.32,104.58,13.71,16.31,84.1,6.47,9.84,65.7,1.12,2.74,41.0,0.08,1.02,1.86,0.91,0.14,30.22,1.9,0.25,0.07,0.14,2.78,1.23,0.35,0.21,0.07,0.0,0.11,1.3,2.14,1.86,0.0,0.07,0.14,0.04,0.04,0.28,0.25,0.0,0.04,0.0,0.0,0.0,2.53,1.65,1.12,0.84,0.56,0.98,1.41,70.0,0.42,1.16,0.14,1.19,3.73,1.69,0.0,45.26,1.19,9.73,18.45,17.61,2.85,45.26,1.93,0.77,40.0,1.12,58.2,23.48,140.36,72.04,1.72,0.56,1.76,1.12,28.01,0.0,1.62,1.48,0.14,0.0,0.04,0.0,3.73,1.41,2.39,37.0
Callum Brittain,1998-03-12,Blackburn Rovers,Right,England,Fullbacks,2659,0.07,0.17,0.24,0.07,0.0,0.0,0.17,0.0,0.04,0.04,0.15,0.19,2.13,3.05,4.77,0.61,0.1,16.7,0.11,0.67,17.4,0.03,0.06,0.03,0.03,40.92,52.87,77.4,702.37,239.27,19.67,22.2,88.6,17.09,20.65,82.8,3.69,7.45,49.5,0.16,1.52,2.17,1.49,0.71,42.38,10.12,0.91,0.1,0.3,4.16,8.87,0.34,0.24,0.07,0.0,0.37,1.22,2.71,2.23,0.2,0.07,0.14,0.03,0.03,0.3,0.27,0.0,0.0,0.0,0.03,0.0,1.9,1.15,1.15,0.58,0.17,1.29,1.59,80.9,0.3,1.22,0.51,0.71,2.61,4.37,0.03,64.65,3.52,21.09,26.16,17.87,1.62,64.65,2.03,1.08,53.3,0.78,38.3,29.79,142.02,66.21,1.22,0.47,0.95,0.64,36.45,0.0,0.81,0.54,0.0,0.03,0.0,0.0,3.72,1.35,1.05,56.3
Todd Cantwell,1998-02-27,Blackburn Rovers,Right,England,Att Mid / Wingers,2479,0.11,0.25,0.36,0.04,0.07,0.07,0.22,0.0,0.16,0.1,0.25,0.35,2.07,4.9,4.61,1.23,0.36,29.4,0.03,0.1,21.4,0.15,0.08,-0.05,-0.06,36.89,49.01,75.3,624.08,174.95,19.68,22.4,87.8,11.18,14.59,76.6,4.68,8.97,52.2,0.21,2.07,3.12,1.52,0.36,42.33,6.21,2.21,0.44,0.47,4.97,0.51,2.87,1.23,1.13,0.18,0.47,0.76,3.74,2.4,0.87,0.07,0.22,0.15,0.04,0.44,0.29,0.11,0.0,0.04,0.0,0.0,2.14,1.49,0.91,0.84,0.4,0.84,1.67,50.0,0.84,0.91,0.11,0.73,2.87,0.8,0.0,61.39,0.76,9.69,30.28,22.33,1.85,61.32,2.72,1.34,49.3,1.2,44.0,35.43,193.22,85.75,1.82,0.4,3.01,2.14,42.0,0.0,1.38,2.98,0.25,0.0,0.0,0.0,5.52,0.18,0.76,19.2
Yuki Ohashi,1996-07-27,Blackburn Rovers,,Japan,Forwards,2221,0.36,0.12,0.49,0.36,0.0,0.0,0.12,0.0,0.29,0.29,0.04,0.33,1.46,1.95,5.47,2.15,0.77,35.8,0.17,0.47,14.1,0.0,0.14,0.07,0.07,12.72,19.41,65.6,186.69,39.35,7.01,9.6,73.0,4.25,5.88,72.4,0.65,1.18,55.2,0.07,0.41,1.05,0.53,0.04,18.52,0.77,0.0,0.08,0.16,0.73,0.08,0.0,0.0,0.0,0.0,0.12,1.05,1.42,0.85,0.0,0.08,0.16,0.24,0.08,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.42,0.85,0.32,0.73,0.36,0.36,0.89,40.9,0.53,1.05,0.12,0.24,1.66,0.97,0.0,32.58,1.13,3.81,15.64,13.66,3.85,32.58,1.62,0.36,22.5,1.05,65.0,17.87,101.39,41.01,0.93,0.77,3.48,1.82,22.33,0.0,1.74,1.38,0.85,0.0,0.0,0.0,2.76,2.15,5.75,27.2
Makhtar Gueye,1997-12-04,Blackburn Rovers,Right,Senegal,Forwards,2193,0.25,0.25,0.49,0.25,0.0,0.0,0.41,0.04,0.29,0.29,0.11,0.39,1.15,1.52,4.27,2.54,0.82,32.3,0.1,0.3,13.0,0.0,0.11,-0.04,-0.04,11.29,21.3,53.0,148.48,42.76,6.69,10.63,62.9,2.91,6.16,47.3,0.53,1.56,34.2,0.08,0.66,0.78,0.41,0.08,20.68,0.41,0.0,0.21,0.25,0.45,0.04,0.0,0.0,0.0,0.0,0.21,0.57,1.89,1.4,0.0,0.16,0.25,0.04,0.04,0.41,0.29,0.0,0.04,0.08,0.0,0.0,0.94,0.49,0.37,0.53,0.04,0.29,0.74,38.9,0.45,0.86,0.25,0.29,1.23,2.54,0.0,37.67,2.67,6.44,19.12,12.64,3.69,37.67,2.18,0.94,43.4,1.19,54.7,16.46,81.42,34.31,0.82,0.53,4.15,1.85,25.49,0.04,2.67,0.99,0.82,0.0,0.0,0.0,2.71,6.73,6.94,49.2
Owen Beck,2002-08-09,Blackburn Rovers,,Wales,Fullbacks,1874,0.05,0.0,0.05,0.05,0.0,0.0,0.14,0.05,0.05,0.05,0.07,0.12,1.54,1.78,2.98,0.38,0.1,25.0,0.13,0.5,12.9,0.0,0.14,0.0,0.0,32.18,44.47,72.4,498.89,189.65,17.87,19.93,89.6,11.19,15.42,72.6,2.11,6.53,32.4,0.12,0.91,1.68,0.58,0.19,31.89,12.44,1.58,0.1,0.19,3.46,8.88,1.97,0.72,0.67,0.05,0.14,1.1,1.87,0.91,0.62,0.1,0.1,0.1,0.05,0.19,0.14,0.05,0.0,0.0,0.0,0.0,3.03,1.83,1.92,0.91,0.19,1.58,2.21,71.7,0.62,1.63,0.58,0.91,3.94,3.55,0.0,57.2,3.31,23.24,21.42,13.26,1.97,57.2,2.07,1.06,51.2,0.96,46.5,24.16,134.38,65.17,0.77,0.58,1.78,0.77,27.52,0.0,1.63,0.62,0.19,0.0,0.0,0.0,3.6,0.53,1.49,26.2
Hayden Carter,1999-12-17,Blackburn Rovers,,England,Center Backs,1363,0.0,0.07,0.07,0.0,0.0,0.0,0.33,0.0,0.03,0.03,0.05,0.09,0.92,2.77,1.78,0.59,0.07,11.1,0.0,0.0,17.3,0.0,0.06,-0.03,-0.03,45.3,55.99,80.9,865.93,296.61,16.71,19.15,87.2,22.12,25.29,87.5,5.55,9.44,58.7,0.06,0.33,2.44,0.46,0.13,50.98,4.75,0.46,0.0,0.59,0.86,4.29,0.0,0.0,0.0,0.0,0.26,0.59,1.19,1.06,0.0,0.07,0.0,0.0,0.07,0.13,0.07,0.0,0.07,0.0,0.0,0.0,1.58,0.86,1.12,0.4,0.07,1.12,2.11,53.1,0.99,1.32,0.79,1.25,2.84,4.29,0.0,66.56,6.41,31.76,27.53,8.06,1.06,66.56,0.92,0.59,64.3,0.33,35.7,32.75,144.28,76.99,0.4,0.07,0.66,0.33,39.42,0.0,1.52,0.2,0.07,0.0,0.0,0.0,4.62,3.04,1.39,68.7
Andreas Weimann,1991-08-05,Blackburn Rovers,Right,Austria,Att Mid / Wingers,1411,0.45,0.13,0.57,0.45,0.0,0.0,0.13,0.0,0.46,0.46,0.12,0.58,1.15,3.25,3.89,2.1,1.28,60.6,0.21,0.35,13.8,0.0,0.22,-0.01,-0.01,17.92,23.35,76.8,283.71,70.48,9.19,11.1,82.8,7.02,9.44,74.3,1.21,1.72,70.4,0.13,1.02,1.85,0.77,0.06,22.58,0.7,0.06,0.26,0.0,0.96,0.19,0.0,0.0,0.0,0.0,0.06,0.45,1.85,1.53,0.0,0.06,0.19,0.06,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.57,0.26,0.13,0.38,0.06,0.19,0.38,50.0,0.19,0.7,0.0,0.26,0.83,1.4,0.0,30.87,1.02,3.76,16.2,11.16,3.51,30.87,0.32,0.13,40.0,0.13,40.0,16.58,77.75,38.72,0.51,0.45,1.08,0.51,20.99,0.0,0.83,0.45,0.38,0.0,0.0,0.0,2.49,0.77,1.08,41.4
Yuri Ribeiro,1997-01-24,Blackburn Rovers,Left,Portugal,Fullbacks,1350,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.05,0.09,1.4,3.73,3.53,0.53,0.0,0.0,0.0,,13.3,0.0,0.08,-0.04,-0.04,45.47,61.87,73.5,738.67,338.13,23.4,27.2,86.0,17.13,21.0,81.6,3.6,9.13,39.4,0.1,0.47,3.13,0.8,0.4,47.4,14.2,1.47,0.13,0.27,4.93,11.2,1.53,1.47,0.0,0.0,0.27,2.0,1.47,0.93,0.27,0.0,0.2,0.07,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.6,1.0,1.07,0.27,0.27,0.87,1.33,65.0,0.47,0.73,0.13,1.07,2.67,3.73,0.0,72.6,2.47,23.73,28.73,20.6,0.93,72.6,0.73,0.2,27.3,0.47,63.6,31.2,142.73,73.8,1.4,0.0,1.27,0.67,39.4,0.0,0.73,1.4,0.07,0.0,0.0,0.0,3.27,1.67,1.53,52.1
Joe Rankin-Costello,1999-07-26,Blackburn Rovers,Right,England,Fullbacks,1249,0.14,0.14,0.29,0.14,0.0,0.0,0.29,0.0,0.13,0.13,0.09,0.23,1.01,2.52,4.25,1.51,0.5,33.3,0.1,0.29,14.6,0.0,0.09,0.01,0.01,27.53,40.06,68.7,429.97,142.17,14.41,16.65,86.6,10.45,14.48,72.1,1.66,5.84,28.4,0.09,0.86,1.51,0.94,0.22,32.07,7.71,0.5,0.14,0.5,1.87,7.06,0.0,0.0,0.0,0.0,0.29,1.01,1.95,1.44,0.07,0.14,0.14,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,2.09,1.37,1.08,0.72,0.29,1.15,2.23,51.6,1.08,1.15,0.5,1.51,3.6,4.11,0.07,54.26,3.46,16.43,22.91,15.28,2.59,54.26,1.73,0.86,50.0,0.86,50.0,21.47,93.03,45.97,0.43,0.29,1.59,0.94,28.03,0.0,1.23,0.22,0.0,0.0,0.07,0.0,3.1,2.16,2.38,47.6
Harry Pickering,1998-12-29,Blackburn Rovers,Left,England,Fullbacks,1039,0.0,0.09,0.09,0.0,0.0,0.0,0.17,0.0,0.03,0.03,0.1,0.13,0.69,3.46,1.73,0.26,0.09,33.3,0.0,0.0,8.9,0.0,0.11,-0.03,-0.03,40.02,50.76,78.8,680.85,290.01,19.66,20.88,94.2,16.63,20.1,82.8,3.29,7.8,42.2,0.14,0.61,3.12,0.69,0.35,40.11,10.39,1.04,0.09,0.43,3.9,8.58,0.78,0.52,0.17,0.09,0.26,0.87,1.3,0.95,0.17,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.47,0.87,0.61,0.69,0.17,0.69,1.21,57.1,0.52,0.69,0.26,0.87,2.34,3.64,0.0,60.72,2.69,22.09,26.59,12.21,1.21,60.72,0.69,0.26,37.5,0.43,62.5,26.94,98.58,53.62,0.87,0.09,1.21,0.26,33.7,0.0,1.13,1.04,0.0,0.0,0.0,0.0,2.95,1.56,1.3,54.5
John Buckley,1999-10-13,Blackburn Rovers,Right,England,Midfielders,855,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.02,0.02,0.03,0.05,0.84,5.16,0.53,0.95,0.21,22.2,0.0,0.0,28.8,0.21,0.02,-0.02,-0.02,46.21,60.53,76.3,841.79,262.11,20.53,23.68,86.7,18.63,22.63,82.3,5.89,10.84,54.4,0.11,0.63,5.26,0.74,0.11,55.37,4.74,3.16,0.21,0.63,2.32,0.42,1.16,0.11,0.32,0.21,0.42,1.26,1.68,0.95,0.53,0.11,0.0,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,3.26,1.58,1.05,2.11,0.11,1.47,2.42,60.9,0.95,1.79,0.63,1.47,4.74,2.42,0.0,73.68,2.32,19.37,42.84,12.0,0.0,73.68,1.47,0.74,50.0,0.42,28.6,36.95,158.53,77.05,0.95,0.0,1.26,0.21,44.0,0.0,2.11,1.58,0.11,0.0,0.0,0.0,7.16,0.95,0.63,60.0
