Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Patrick Osterhage,2000-02-01,Freiburg,Left,Germany,Midfielders,2267,0.04,0.0,0.04,0.04,0.0,0.0,0.24,0.04,0.07,0.07,0.06,0.12,1.03,2.9,1.99,0.83,0.12,14.3,0.05,0.33,20.0,0.0,0.08,-0.03,-0.03,34.06,40.69,83.7,514.16,105.48,18.3,20.29,90.2,12.7,14.33,88.6,1.67,2.98,56.0,0.08,0.64,2.82,0.52,0.04,39.9,0.71,0.6,0.0,0.16,0.79,0.08,0.0,0.0,0.0,0.0,0.08,0.95,1.63,1.19,0.0,0.04,0.16,0.16,0.08,0.16,0.08,0.0,0.0,0.08,0.0,0.0,1.79,1.15,0.64,1.07,0.08,0.56,1.19,46.7,0.64,1.07,0.12,0.71,2.5,1.47,0.0,49.98,1.79,11.2,28.7,10.36,1.39,49.98,1.07,0.44,40.7,0.48,44.4,25.25,128.47,56.22,0.71,0.16,1.03,0.79,31.76,0.04,0.99,0.87,0.2,0.0,0.0,0.0,4.21,1.23,1.43,46.3
Lukas Kübler,1992-08-30,Freiburg,Right,Germany,Fullbacks,1842,0.24,0.05,0.29,0.24,0.0,0.0,0.24,0.0,0.13,0.13,0.04,0.17,1.17,3.81,2.39,0.88,0.49,55.6,0.28,0.5,15.9,0.0,0.15,0.11,0.11,39.09,50.67,77.1,669.43,215.03,17.25,20.03,86.1,17.44,21.55,81.0,3.37,6.5,51.9,0.05,0.54,3.76,0.73,0.24,41.63,8.7,0.78,0.0,0.15,1.47,7.92,0.0,0.0,0.0,0.0,0.34,0.73,1.27,1.03,0.05,0.0,0.2,0.0,0.0,0.2,0.15,0.0,0.0,0.05,0.0,0.0,1.95,1.03,0.83,0.98,0.15,1.32,2.35,56.3,1.03,1.56,0.64,2.59,4.54,2.98,0.15,61.95,3.66,18.08,31.76,12.61,1.27,61.95,0.44,0.0,0.0,0.34,77.8,25.36,115.94,53.31,0.83,0.15,0.59,0.34,33.27,0.0,1.22,1.12,0.05,0.0,0.0,0.0,3.57,2.05,1.07,65.6
Lucas Höler,1994-07-10,Freiburg,Right,Germany,Forwards,1867,0.29,0.19,0.48,0.29,0.0,0.05,0.14,0.0,0.37,0.33,0.14,0.47,1.01,2.27,5.88,1.64,0.82,50.0,0.18,0.35,10.8,0.0,0.21,-0.08,-0.04,18.8,28.68,65.5,232.4,46.13,11.67,16.1,72.5,4.87,7.42,65.6,0.34,0.72,46.7,0.08,1.06,1.64,0.43,0.05,27.81,0.77,0.05,0.05,0.05,0.67,0.14,0.0,0.0,0.0,0.0,0.1,0.92,2.46,1.78,0.05,0.1,0.34,0.19,0.0,0.29,0.14,0.0,0.05,0.05,0.05,0.0,1.78,1.16,0.87,0.72,0.19,0.43,1.16,37.5,0.72,1.4,0.34,0.34,2.12,1.74,0.0,41.17,1.93,6.36,18.41,16.97,4.29,41.12,1.64,0.87,52.9,0.63,38.2,19.04,76.79,32.44,0.58,0.34,2.51,1.16,27.53,0.0,1.45,1.45,0.39,0.0,0.0,0.0,3.28,3.86,2.94,56.7
Junior Adamu,2001-06-06,Freiburg,Right,Austria,Forwards,1545,0.12,0.12,0.23,0.12,0.0,0.0,0.29,0.06,0.32,0.32,0.14,0.46,0.47,0.82,4.89,2.1,0.64,30.6,0.06,0.18,12.4,0.0,0.16,-0.2,-0.2,11.53,18.17,63.5,138.41,18.41,7.22,10.49,68.9,2.8,4.08,68.6,0.12,0.35,33.3,0.11,0.99,0.41,0.47,0.0,17.01,1.05,0.0,0.12,0.0,0.29,0.12,0.0,0.0,0.0,0.0,0.12,0.7,1.69,1.28,0.0,0.06,0.17,0.17,0.0,0.17,0.12,0.0,0.0,0.06,0.0,0.0,0.52,0.17,0.17,0.17,0.17,0.17,0.64,27.3,0.47,0.82,0.0,0.7,1.22,1.17,0.0,31.11,1.22,3.09,14.68,13.63,4.66,31.11,1.69,0.58,34.5,1.05,62.1,16.02,59.77,20.33,0.29,0.23,3.44,1.4,20.39,0.0,2.21,1.28,0.99,0.0,0.0,0.0,3.03,3.09,6.29,32.9
Max Rosenfelder,2003-02-10,Freiburg,,Germany,Center Backs,1249,0.07,0.0,0.07,0.07,0.0,0.0,0.14,0.0,0.03,0.03,0.05,0.07,1.73,2.09,1.3,0.36,0.07,20.0,0.2,1.0,12.3,0.0,0.08,0.04,0.04,41.51,48.64,85.3,703.5,196.21,17.65,19.53,90.4,21.62,24.07,89.8,1.44,2.59,55.6,0.01,0.36,1.66,0.29,0.0,44.82,3.67,0.79,0.0,0.0,0.65,2.16,0.0,0.0,0.0,0.0,0.14,1.3,1.08,0.72,0.0,0.22,0.0,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.95,1.23,1.23,0.72,0.0,1.01,1.37,73.7,0.36,1.23,0.65,0.5,2.45,4.68,0.0,59.52,6.77,26.45,28.39,5.33,0.79,59.52,1.8,1.01,56.0,0.72,40.0,32.07,194.63,106.43,0.94,0.29,0.36,0.14,37.11,0.0,0.65,1.01,0.07,0.0,0.14,0.0,4.32,0.86,1.59,35.3
Eren Dinkçi,2001-12-13,Freiburg,Right,Germany,Att Mid / Wingers,1196,0.0,0.23,0.23,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.17,0.25,2.48,2.63,5.34,1.05,0.23,21.4,0.0,0.0,19.0,0.0,0.08,-0.08,-0.08,22.35,29.65,75.4,318.31,82.02,11.96,14.07,85.0,8.2,10.01,82.0,0.9,1.96,46.2,0.09,1.73,1.81,0.83,0.23,29.2,0.3,0.0,0.08,0.08,1.13,0.0,0.08,0.0,0.0,0.0,0.15,1.28,3.24,2.71,0.0,0.23,0.08,0.15,0.08,0.38,0.38,0.0,0.0,0.0,0.0,0.0,1.58,0.98,0.6,0.6,0.38,0.53,1.73,30.4,1.2,1.66,0.15,0.53,2.11,0.53,0.0,41.54,0.45,5.34,19.49,17.53,2.71,41.54,2.93,1.2,41.0,1.73,59.0,20.24,130.41,70.81,1.96,0.68,2.33,0.9,26.11,0.0,0.68,0.45,0.08,0.08,0.0,0.0,4.14,0.45,1.05,30.0
Merlin Röhl,2002-07-05,Freiburg,Both,Germany,Att Mid / Wingers,965,0.0,0.09,0.09,0.0,0.0,0.0,0.19,0.0,0.07,0.07,0.16,0.23,1.87,2.05,5.6,1.12,0.28,25.0,0.0,0.0,18.2,0.0,0.06,-0.07,-0.07,17.72,23.32,76.0,263.38,52.23,8.77,10.82,81.0,6.81,8.49,80.2,1.21,1.21,100.0,0.1,0.84,1.59,0.37,0.28,23.04,0.19,0.0,0.0,0.0,1.12,0.09,0.0,0.0,0.0,0.0,0.09,1.12,2.33,1.77,0.0,0.09,0.19,0.19,0.09,0.28,0.09,0.0,0.0,0.09,0.09,0.0,1.49,0.93,0.37,0.93,0.19,0.84,1.03,81.8,0.19,0.84,0.09,0.56,2.05,0.19,0.0,37.59,0.56,4.29,18.19,15.76,2.61,37.59,3.73,1.12,30.0,2.33,62.5,20.24,137.56,56.89,1.4,0.84,4.2,2.05,23.88,0.0,1.96,1.77,0.0,0.0,0.0,0.0,4.57,1.31,3.17,29.2
Kiliann Sildillia,2002-05-16,Freiburg,Right,France,Fullbacks,801,0.22,0.0,0.22,0.22,0.0,0.0,0.22,0.0,0.06,0.06,0.08,0.12,1.24,3.26,3.82,0.79,0.22,28.6,0.29,1.0,20.2,0.0,0.07,0.17,0.17,37.75,51.57,73.2,704.94,242.92,16.52,19.78,83.5,15.17,19.66,77.1,5.62,9.33,60.2,0.08,0.79,2.25,0.67,0.45,42.02,9.33,0.56,0.0,0.11,2.13,8.76,0.0,0.0,0.0,0.0,0.22,1.46,1.8,1.01,0.67,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.91,1.12,0.9,0.67,0.34,0.79,1.46,53.8,0.67,1.8,0.56,1.24,3.15,4.27,0.0,64.72,4.27,21.46,31.01,12.47,1.24,64.72,1.01,0.67,66.7,0.22,22.2,28.43,135.62,62.13,1.12,0.22,0.9,0.67,35.39,0.0,1.12,1.01,0.11,0.0,0.11,0.0,3.71,2.36,2.47,48.8
Nicolas Höfler,1990-03-09,Freiburg,Right,Germany,Midfielders,794,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.02,0.02,0.01,0.03,0.11,3.4,0.34,0.45,0.0,0.0,0.0,,18.5,0.0,0.06,-0.02,-0.02,36.84,42.62,86.4,591.91,153.82,17.0,19.16,88.8,17.91,19.72,90.8,1.13,1.47,76.9,0.05,0.34,3.51,0.45,0.0,41.94,0.45,0.34,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.23,0.79,1.47,1.36,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,3.74,2.61,1.47,2.04,0.23,2.27,3.51,64.5,1.25,0.79,0.11,1.59,5.33,3.17,0.11,54.63,4.19,15.19,32.19,7.71,0.45,54.63,0.45,0.45,100.0,0.0,0.0,22.56,97.71,21.65,0.34,0.11,1.13,1.13,30.26,0.0,1.36,0.57,0.0,0.0,0.0,0.0,3.06,3.17,1.7,65.1
Jordy Makengo,2001-08-03,Freiburg,,France,Fullbacks,745,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.02,1.09,1.81,4.23,0.0,0.0,,,,,0.0,,0.0,0.0,29.23,36.97,79.1,476.58,106.19,13.29,14.86,89.4,13.17,16.43,80.1,1.81,3.87,46.9,0.06,0.24,1.45,0.6,0.6,32.38,4.35,0.12,0.0,0.0,3.02,4.23,0.0,0.0,0.0,0.0,0.24,0.36,1.09,0.85,0.12,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.93,1.09,1.21,0.6,0.12,1.21,1.93,62.5,0.72,0.97,0.36,0.85,2.78,3.5,0.0,47.48,2.78,15.34,19.45,13.17,0.36,47.48,1.45,0.48,33.3,0.85,58.3,24.52,136.51,46.15,0.85,0.12,1.33,0.6,27.54,0.0,0.6,0.72,0.24,0.0,0.0,0.0,3.14,0.6,0.72,45.5
Michael Gregoritsch,1994-04-18,Freiburg,Left,Austria,Forwards,639,0.28,0.14,0.42,0.28,0.0,0.0,0.28,0.0,0.25,0.25,0.06,0.31,0.85,2.68,5.07,2.25,0.85,37.5,0.13,0.33,13.9,0.28,0.11,0.03,0.03,14.08,22.25,63.3,215.21,52.82,6.9,10.0,69.0,5.63,7.75,72.7,0.7,1.27,55.6,0.1,0.7,1.27,0.56,0.0,20.99,1.13,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,1.13,2.68,2.11,0.0,0.14,0.28,0.0,0.14,0.7,0.42,0.0,0.0,0.28,0.0,0.0,0.56,0.28,0.14,0.0,0.42,0.14,0.7,20.0,0.56,0.28,0.14,0.14,0.7,1.41,0.0,30.99,0.85,3.8,13.52,13.94,4.65,30.99,0.99,0.56,57.1,0.42,42.9,13.24,59.86,28.45,0.42,0.42,1.97,1.27,20.99,0.0,0.99,0.7,0.56,0.0,0.0,0.0,2.54,4.37,4.79,47.7
Noah Weißhaupt,2001-09-20,St Pauli,Right,Germany,Att Mid / Wingers,1240,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.15,0.15,0.13,0.28,3.63,2.83,7.55,1.38,0.29,21.1,0.05,0.25,15.5,0.0,0.11,-0.08,-0.08,19.09,29.98,63.7,325.38,97.91,10.38,12.77,81.3,5.52,8.93,61.8,2.61,5.59,46.8,0.14,1.31,1.52,1.23,0.87,27.0,2.76,0.65,0.07,0.36,5.81,0.15,1.89,0.94,0.8,0.07,0.22,0.8,3.34,1.6,0.58,0.36,0.15,0.65,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.44,0.29,0.22,0.0,0.22,0.22,0.65,33.3,0.44,0.51,0.0,0.15,0.58,0.65,0.07,41.23,0.51,4.72,15.24,21.85,3.48,41.23,3.05,1.02,33.3,1.38,45.2,25.77,172.81,88.55,2.47,1.52,2.9,0.8,29.54,0.0,0.8,3.48,0.44,0.0,0.0,0.0,3.92,1.09,1.38,44.1
Kaishu Sano,2000-12-30,Mainz 05,,Japan,Midfielders,3043,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.03,0.03,0.04,0.06,1.57,4.7,1.36,0.59,0.06,10.0,0.0,0.0,20.2,0.0,0.04,-0.03,-0.03,34.1,42.56,80.1,550.8,165.95,17.42,20.26,86.0,14.14,16.71,84.6,2.04,3.34,61.1,0.06,0.56,3.93,0.56,0.03,42.09,0.33,0.21,0.0,0.21,0.33,0.12,0.0,0.0,0.0,0.0,0.15,0.77,1.83,1.48,0.0,0.09,0.06,0.12,0.09,0.15,0.12,0.0,0.0,0.0,0.0,0.03,1.8,1.06,0.65,0.92,0.24,0.74,1.54,48.1,0.8,1.95,0.41,1.92,3.73,1.66,0.03,53.65,2.01,12.16,32.03,10.17,1.15,53.65,1.51,0.95,62.7,0.47,31.4,26.44,137.94,66.55,1.27,0.27,1.15,0.92,30.37,0.0,0.47,0.98,0.06,0.0,0.0,0.0,5.62,2.45,2.19,52.9
Anthony Caci,1997-07-01,Mainz 05,Right,France,Fullbacks,2684,0.03,0.23,0.27,0.03,0.0,0.0,0.2,0.0,0.1,0.1,0.22,0.33,1.51,4.46,5.1,1.07,0.4,37.5,0.03,0.08,16.3,0.03,0.1,-0.07,-0.07,39.84,55.5,71.8,650.82,271.01,20.79,24.65,84.4,14.89,20.22,73.6,3.12,6.67,46.7,0.26,1.68,3.22,1.54,0.7,45.1,10.13,0.87,0.2,0.37,4.46,8.58,0.67,0.23,0.27,0.03,0.27,2.05,3.19,2.45,0.57,0.07,0.07,0.0,0.03,0.37,0.37,0.0,0.0,0.0,0.0,0.0,2.01,1.34,0.77,0.84,0.4,0.94,1.48,63.6,0.54,1.11,0.27,0.91,2.92,1.58,0.07,66.16,2.35,13.35,29.64,23.77,2.08,66.16,2.15,0.97,45.3,1.04,48.4,32.19,123.4,55.33,0.84,0.44,1.48,0.8,38.93,0.0,1.24,0.37,0.5,0.0,0.0,0.0,4.39,1.17,1.11,51.5
Phillipp Mwene,1994-01-29,Mainz 05,Right,Austria,Fullbacks,2607,0.03,0.14,0.17,0.03,0.0,0.0,0.24,0.0,0.05,0.05,0.07,0.12,2.14,3.66,4.97,0.73,0.14,19.0,0.05,0.25,16.4,0.0,0.07,-0.02,-0.02,32.93,43.91,75.0,554.46,192.46,16.05,18.54,86.6,13.95,17.74,78.6,2.45,4.8,51.1,0.13,0.76,2.35,1.31,0.66,35.59,8.08,0.35,0.07,0.07,2.93,7.32,0.41,0.17,0.03,0.1,0.24,1.35,2.17,1.76,0.28,0.0,0.03,0.07,0.03,0.35,0.28,0.03,0.0,0.0,0.03,0.0,1.76,1.0,0.79,0.76,0.21,0.66,1.59,41.3,0.93,0.93,0.21,0.83,2.59,1.76,0.03,53.68,2.35,12.29,21.68,20.23,1.69,53.68,1.73,0.76,44.0,0.86,50.0,26.75,151.04,68.8,1.69,0.41,1.62,0.9,30.83,0.0,0.83,0.83,0.1,0.0,0.0,0.0,3.8,0.69,1.17,37.0
Lee Jae-sung,1992-08-10,Mainz 05,Left,Korea Republic,Att Mid / Wingers,2650,0.24,0.2,0.44,0.24,0.0,0.0,0.14,0.0,0.18,0.18,0.17,0.35,0.95,3.57,5.6,1.36,0.51,37.5,0.18,0.47,10.8,0.0,0.13,0.06,0.06,27.61,35.63,77.5,394.23,98.63,16.13,18.88,85.4,8.73,10.9,80.1,1.49,2.24,66.7,0.16,1.15,1.9,0.75,0.1,34.81,0.51,0.34,0.14,0.14,1.05,0.17,0.0,0.0,0.0,0.0,0.31,1.29,2.48,2.17,0.0,0.07,0.07,0.17,0.0,0.48,0.37,0.0,0.0,0.03,0.07,0.0,1.43,0.71,0.54,0.65,0.24,0.51,1.32,38.5,0.82,1.32,0.1,1.19,2.62,1.29,0.0,47.04,1.46,7.47,21.87,18.17,4.21,47.04,1.02,0.37,36.7,0.54,53.3,23.74,80.42,31.52,0.78,0.34,2.48,0.92,31.86,0.0,0.78,1.36,0.31,0.07,0.03,0.0,4.04,1.7,2.45,41.0
Nadiem Amiri,1996-10-27,Mainz 05,Right,Germany,Midfielders,2473,0.25,0.18,0.44,0.18,0.07,0.07,0.33,0.07,0.2,0.14,0.24,0.38,1.82,7.42,2.33,2.18,0.87,40.0,0.08,0.21,24.7,0.36,0.07,0.05,0.04,49.89,64.82,77.0,914.45,352.14,22.2,24.86,89.3,19.87,23.33,85.2,6.51,12.85,50.7,0.33,2.29,6.3,2.07,0.33,54.88,9.43,4.37,0.36,0.51,6.04,0.36,4.11,1.46,2.0,0.04,0.51,1.31,4.33,2.69,1.09,0.22,0.18,0.11,0.04,0.55,0.47,0.0,0.0,0.07,0.0,0.0,1.82,0.84,0.47,1.02,0.33,0.69,1.67,41.3,0.98,0.69,0.15,0.58,2.4,1.09,0.07,76.17,1.64,13.1,42.18,21.98,1.78,76.1,2.44,1.16,47.8,1.13,46.3,41.27,197.03,93.82,1.56,0.51,1.53,0.98,47.57,0.04,1.6,1.86,0.07,0.0,0.0,0.0,7.53,0.58,0.62,48.5
Dominik Kohr,1994-01-31,Mainz 05,Right,Germany,Center Backs,2295,0.08,0.0,0.08,0.08,0.0,0.0,0.43,0.04,0.06,0.06,0.02,0.08,1.02,3.96,1.22,0.51,0.2,38.5,0.15,0.4,19.6,0.0,0.14,0.02,0.02,43.49,53.65,81.1,819.29,289.65,16.51,18.71,88.3,20.82,23.14,90.0,5.22,9.33,55.9,0.07,0.43,2.98,0.51,0.12,49.41,4.04,1.37,0.2,0.43,0.63,1.45,0.0,0.0,0.0,0.0,0.2,0.82,1.14,0.98,0.04,0.04,0.08,0.0,0.0,0.08,0.04,0.0,0.0,0.04,0.0,0.0,2.43,1.8,1.33,0.82,0.27,1.37,2.16,63.6,0.78,1.69,0.94,1.65,4.08,4.98,0.0,66.39,8.63,31.92,29.18,5.61,0.86,66.39,0.35,0.2,55.6,0.16,44.4,32.75,151.1,68.43,0.78,0.16,0.78,0.27,39.14,0.0,1.8,1.41,0.04,0.0,0.08,0.0,3.88,1.49,1.33,52.8
Jonathan Burkardt,2000-07-11,Mainz 05,Right,Germany,Forwards,2109,0.77,0.09,0.85,0.68,0.09,0.09,0.0,0.0,0.63,0.56,0.13,0.7,1.37,1.79,6.7,2.99,1.19,40.0,0.23,0.57,13.6,0.0,0.19,0.14,0.12,16.17,22.32,72.5,267.23,36.44,8.41,11.01,76.4,5.42,6.66,81.4,1.58,2.22,71.2,0.12,0.85,1.07,0.68,0.17,20.27,2.01,0.0,0.09,0.34,1.15,0.26,0.0,0.0,0.0,0.0,0.04,1.02,2.3,1.75,0.0,0.13,0.26,0.17,0.0,0.34,0.26,0.0,0.0,0.04,0.04,0.0,0.64,0.34,0.04,0.3,0.3,0.26,0.43,60.0,0.17,0.47,0.04,0.04,0.68,0.6,0.0,33.63,0.81,2.09,15.53,16.13,5.16,33.54,1.66,0.68,41.0,0.98,59.0,19.08,79.72,31.88,1.11,0.55,3.24,1.41,23.98,0.0,0.98,1.02,0.47,0.04,0.0,0.0,3.12,0.85,3.63,19.0
Paul Nebel,2002-10-10,Mainz 05,Right,Germany,Att Mid / Wingers,2345,0.38,0.15,0.54,0.38,0.0,0.0,0.19,0.04,0.22,0.22,0.16,0.38,2.57,3.49,8.41,1.69,0.69,40.9,0.23,0.56,17.1,0.0,0.13,0.16,0.16,32.74,44.79,73.1,499.62,107.04,18.15,21.22,85.5,10.67,14.12,75.5,2.42,4.26,56.8,0.21,1.34,1.46,1.57,0.73,42.79,1.88,0.35,0.46,0.15,4.26,0.84,0.65,0.15,0.35,0.04,0.12,2.38,3.22,2.19,0.19,0.27,0.15,0.35,0.08,0.23,0.19,0.0,0.0,0.0,0.04,0.0,1.46,0.92,0.42,0.69,0.35,0.42,1.34,31.4,0.92,2.07,0.15,0.5,1.96,1.15,0.08,58.18,1.11,6.99,24.37,27.52,2.8,58.18,2.46,0.96,39.1,1.38,56.3,34.31,175.47,69.85,1.73,0.73,2.57,1.65,41.41,0.04,1.42,1.38,0.19,0.0,0.0,0.0,4.76,0.65,2.23,22.7
Danny da Costa,1993-07-13,Mainz 05,Right,Germany,Center Backs,2006,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.94,4.89,0.99,0.22,0.04,20.0,0.0,0.0,31.3,0.0,0.02,0.0,0.0,42.26,53.88,78.4,769.26,316.12,17.81,19.29,92.3,19.79,22.66,87.3,4.22,10.01,42.2,0.06,0.45,5.52,0.76,0.27,51.51,2.15,0.72,0.0,0.18,0.99,1.44,0.0,0.0,0.0,0.0,0.22,0.94,1.39,1.3,0.0,0.04,0.0,0.0,0.04,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.88,1.03,1.03,0.67,0.18,0.76,1.21,63.0,0.45,0.85,0.45,1.21,3.1,4.26,0.13,65.1,4.4,25.39,35.04,5.16,0.09,65.1,0.76,0.36,47.1,0.4,52.9,36.48,155.37,72.37,0.85,0.09,0.99,0.31,39.75,0.0,0.85,0.18,0.0,0.0,0.0,0.0,4.4,1.48,1.7,46.5
Moritz Jenz,1999-04-30,Mainz 05,Right,Germany,Center Backs,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.09,0.09,0.02,0.1,0.06,2.64,0.17,0.56,0.23,40.0,0.0,0.0,9.0,0.0,0.16,-0.09,-0.09,40.05,47.53,84.3,719.33,255.99,15.3,16.76,91.3,21.99,24.47,89.9,2.31,5.34,43.2,0.02,0.17,2.08,0.11,0.0,46.41,1.07,0.68,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.06,0.62,0.45,0.0,0.0,0.17,0.0,0.0,0.11,0.06,0.0,0.0,0.06,0.0,0.0,2.03,1.13,1.01,1.01,0.0,0.9,1.18,76.2,0.28,1.29,0.79,1.69,3.71,7.2,0.11,61.76,9.06,31.78,28.13,2.03,1.13,61.76,0.28,0.11,40.0,0.11,40.0,28.69,124.03,53.89,0.11,0.06,0.39,0.0,33.3,0.0,1.52,0.34,0.06,0.0,0.0,0.0,4.11,4.11,2.31,64.0
Stefan Bell,1991-08-24,Mainz 05,Right,Germany,Center Backs,1436,0.0,0.06,0.06,0.0,0.0,0.0,0.25,0.0,0.05,0.05,0.06,0.11,0.5,2.38,0.31,0.75,0.19,25.0,0.0,0.0,11.3,0.0,0.06,-0.05,-0.05,35.41,45.06,78.6,685.47,295.01,11.97,13.91,86.0,19.3,21.75,88.8,3.64,7.77,46.8,0.04,0.31,2.26,0.0,0.0,43.31,1.44,1.25,0.0,0.13,0.0,0.06,0.0,0.0,0.0,0.0,0.31,0.25,0.63,0.44,0.0,0.0,0.13,0.0,0.06,0.19,0.13,0.0,0.0,0.06,0.0,0.0,1.38,0.75,1.0,0.38,0.0,0.56,0.88,64.3,0.31,1.0,0.88,1.75,3.13,6.71,0.06,59.67,8.09,32.21,25.2,2.57,1.88,59.67,0.38,0.13,33.3,0.19,50.0,26.01,123.03,62.11,0.06,0.06,0.81,0.25,30.33,0.0,1.5,0.63,0.19,0.0,0.0,0.0,4.07,5.2,2.32,69.2
Andreas Hanche-Olsen,1997-01-17,Mainz 05,Right,Norway,Center Backs,1284,0.07,0.07,0.14,0.07,0.0,0.0,0.28,0.07,0.06,0.06,0.02,0.08,0.14,2.38,0.35,0.84,0.14,16.7,0.08,0.5,11.8,0.0,0.07,0.01,0.01,37.15,45.0,82.6,645.49,230.4,16.05,17.59,91.2,18.36,20.61,89.1,2.38,5.68,42.0,0.04,0.21,1.82,0.0,0.0,41.92,3.01,1.05,0.0,0.14,0.07,1.33,0.0,0.0,0.0,0.0,0.07,0.21,0.35,0.21,0.0,0.0,0.14,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.47,0.91,0.84,0.56,0.07,0.63,0.84,75.0,0.21,1.75,1.26,0.84,2.31,5.96,0.14,56.92,7.99,31.75,22.78,2.66,1.47,56.92,0.07,0.07,100.0,0.0,0.0,27.62,104.65,40.72,0.28,0.0,0.56,0.21,32.87,0.07,1.4,0.63,0.0,0.0,0.07,0.0,3.08,3.43,1.96,63.6
Nelson Weiper,2005-03-17,Mainz 05,,Germany,Forwards,704,0.38,0.26,0.64,0.38,0.0,0.0,0.26,0.0,0.52,0.52,0.24,0.77,1.53,1.66,7.93,2.81,1.53,54.5,0.14,0.25,12.8,0.0,0.19,-0.14,-0.14,14.83,22.12,67.1,199.56,43.34,9.08,12.4,73.2,3.45,4.99,69.2,0.89,1.02,87.5,0.09,1.28,1.53,0.64,0.0,20.45,1.53,0.0,0.0,0.0,0.77,0.26,0.0,0.0,0.0,0.0,0.13,1.15,2.05,1.41,0.0,0.26,0.38,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.64,0.51,0.26,0.38,0.0,0.26,0.51,50.0,0.26,0.64,0.0,0.26,0.89,0.64,0.13,39.76,0.64,2.81,16.24,20.97,6.39,39.76,2.68,1.28,47.6,1.41,52.4,19.05,89.74,31.7,0.77,0.64,6.9,1.41,27.23,0.0,2.43,0.13,1.02,0.0,0.0,0.0,2.56,4.35,5.63,43.6
