Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Júnior Santos,1994-10-11,Atlético Mineiro,,Brazil,Forwards,1481,0.24,0.06,0.3,0.24,0.0,0.0,0.12,0.0,0.38,0.38,0.09,0.47,2.67,1.82,7.72,2.55,0.97,38.1,0.1,0.25,16.5,0.0,0.15,-0.14,-0.14,14.04,19.45,72.2,198.17,43.88,8.81,10.88,81.0,4.07,5.71,71.3,0.61,0.91,66.7,0.1,1.15,1.09,0.79,0.12,18.6,0.67,0.0,0.12,0.06,1.22,0.3,0.0,0.0,0.0,0.0,0.18,0.79,2.49,1.4,0.0,0.61,0.24,0.24,0.0,0.3,0.12,0.0,0.12,0.06,0.0,0.0,0.73,0.49,0.24,0.24,0.24,0.43,0.85,50.0,0.43,0.67,0.18,0.12,0.85,0.43,0.0,31.72,0.67,1.94,11.0,19.2,5.29,31.72,3.46,1.52,43.9,1.7,49.1,19.93,141.59,69.52,1.46,1.52,3.16,1.64,23.46,0.0,1.03,0.97,1.22,0.0,0.0,0.0,3.16,1.7,1.82,48.3
Brahian Palacios,2002-11-24,Atlético Mineiro,,Colombia,Fullbacks,801,0.22,0.34,0.56,0.11,0.11,0.11,0.45,0.0,0.27,0.18,0.12,0.3,4.49,2.58,11.57,3.03,1.57,51.9,0.04,0.07,22.3,0.22,0.06,-0.04,-0.07,28.99,36.18,80.1,419.1,122.47,16.63,18.99,87.6,10.56,13.03,81.0,0.79,2.13,36.8,0.13,1.35,1.12,1.69,0.79,33.48,2.58,0.34,0.0,0.0,3.6,1.69,0.56,0.22,0.11,0.0,0.11,0.79,3.26,2.13,0.11,0.45,0.22,0.34,0.0,0.79,0.45,0.0,0.0,0.11,0.22,0.0,1.46,1.01,0.67,0.45,0.34,0.67,1.8,37.5,1.12,1.35,0.0,0.67,2.13,1.12,0.0,52.25,0.67,6.18,20.22,26.85,3.37,52.13,5.96,1.91,32.1,3.37,56.6,29.89,227.53,127.08,3.15,1.35,3.03,2.13,37.42,0.0,1.8,1.12,0.34,0.22,0.0,0.0,4.16,0.34,1.35,20.0
Igor Rabello,1995-04-28,Atlético Mineiro,Right,Brazil,Center Backs,966,0.0,0.09,0.09,0.0,0.0,0.0,0.28,0.09,0.03,0.03,0.02,0.05,0.19,1.96,0.28,0.65,0.09,14.3,0.0,0.0,14.4,0.0,0.04,-0.03,-0.03,49.84,57.95,86.0,937.45,304.29,17.61,19.66,89.6,28.32,31.3,90.5,3.54,6.24,56.7,0.02,0.37,2.14,0.09,0.0,55.9,1.96,1.86,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.84,0.75,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.02,0.75,1.12,0.0,1.02,1.58,64.7,0.56,1.3,0.75,1.4,3.26,5.87,0.0,70.71,10.16,35.4,32.52,2.98,1.02,70.71,0.19,0.09,50.0,0.09,50.0,33.82,144.5,84.32,0.28,0.0,0.47,0.09,43.51,0.0,1.3,0.47,0.09,0.0,0.09,0.0,3.26,3.54,2.14,62.3
Igor Jesus,2001-02-25,Botafogo (RJ),,Brazil,Forwards,1454,0.31,0.19,0.5,0.31,0.0,0.0,0.12,0.0,0.42,0.42,0.16,0.58,1.24,2.17,8.29,3.59,1.42,39.7,0.09,0.22,12.3,0.0,0.12,-0.11,-0.11,14.3,19.99,71.5,233.6,44.69,6.81,9.1,74.8,5.45,6.62,82.2,1.42,1.86,76.7,0.1,1.3,1.73,0.56,0.0,19.25,0.5,0.06,0.12,0.19,0.37,0.19,0.0,0.0,0.0,0.0,0.25,0.99,3.47,2.17,0.0,0.25,0.62,0.31,0.12,0.43,0.25,0.0,0.0,0.19,0.0,0.0,0.5,0.43,0.12,0.37,0.0,0.19,0.62,30.0,0.43,1.05,0.12,0.12,0.62,0.56,0.0,31.94,0.74,1.8,11.45,18.94,6.13,31.94,1.67,0.56,33.3,0.8,48.1,19.19,86.91,36.83,0.8,0.56,2.54,1.98,25.38,0.0,1.36,2.66,0.62,0.0,0.0,0.0,2.97,2.91,4.7,38.2
Marlon Freitas,1995-03-27,Botafogo (RJ),Right,Brazil,Midfielders,2425,0.0,0.19,0.19,0.0,0.0,0.0,0.22,0.0,0.06,0.06,0.16,0.22,1.63,9.8,1.6,1.04,0.19,17.9,0.0,0.0,23.7,0.0,0.06,-0.06,-0.06,59.08,67.51,87.5,1169.29,331.24,20.26,22.6,89.7,29.17,31.29,93.2,8.61,10.87,79.2,0.16,1.6,7.83,1.45,0.15,64.06,3.23,2.45,0.37,0.67,0.78,0.26,0.07,0.0,0.04,0.0,0.22,1.19,3.6,3.38,0.07,0.0,0.11,0.0,0.04,0.37,0.33,0.0,0.0,0.04,0.0,0.0,1.6,1.0,0.74,0.82,0.04,0.96,1.56,61.9,0.59,1.22,0.52,0.74,2.34,1.52,0.07,74.82,2.38,14.36,46.61,14.51,0.82,74.82,0.41,0.19,45.5,0.19,45.5,45.28,214.0,114.49,1.15,0.15,0.52,0.3,56.15,0.0,0.85,0.26,0.04,0.0,0.0,0.0,4.27,0.45,0.74,37.5
Vitinho,1999-07-23,Botafogo (RJ),Right,Brazil,Fullbacks,770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.06,0.21,1.29,3.62,6.78,0.7,0.12,16.7,0.0,0.0,13.8,0.0,0.22,-0.15,-0.15,34.6,44.53,77.7,562.32,176.38,17.77,19.87,89.4,14.38,18.0,79.9,1.87,4.32,43.2,0.09,0.35,2.45,1.29,0.82,37.17,7.25,0.58,0.0,0.0,3.86,6.66,0.0,0.0,0.0,0.0,0.12,1.17,2.57,1.99,0.0,0.35,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.22,0.94,1.29,0.58,0.35,1.4,3.27,42.9,1.87,0.82,0.12,0.12,2.34,1.52,0.0,53.3,1.87,11.92,19.87,22.21,1.75,53.3,1.4,0.94,66.7,0.47,33.3,29.57,142.25,69.78,1.17,0.23,1.4,0.94,33.31,0.0,0.82,0.82,0.12,0.0,0.0,0.0,3.62,1.17,0.7,62.5
Gregore,1994-03-02,Botafogo (RJ),Right,Brazil,Midfielders,2220,0.12,0.08,0.2,0.12,0.0,0.0,0.36,0.0,0.05,0.05,0.07,0.11,1.18,8.07,1.54,0.77,0.28,36.8,0.16,0.43,15.6,0.0,0.06,0.07,0.07,65.47,73.42,89.2,1125.73,384.57,28.18,30.24,93.2,30.73,32.51,94.5,4.99,7.18,69.5,0.06,0.69,7.86,0.36,0.2,70.58,2.64,1.42,0.0,0.16,0.97,1.01,0.0,0.0,0.0,0.0,0.2,0.93,2.31,1.99,0.08,0.08,0.04,0.04,0.08,0.24,0.16,0.0,0.0,0.0,0.0,0.08,3.93,2.64,1.78,1.91,0.24,1.54,3.16,48.7,1.62,1.5,0.53,1.34,5.27,2.35,0.0,85.22,3.73,20.47,55.86,9.36,0.89,85.22,0.57,0.36,64.3,0.16,28.6,48.53,193.82,103.18,1.09,0.12,0.61,0.53,57.24,0.0,3.69,0.65,0.04,0.04,0.0,0.0,6.16,2.8,1.91,59.5
Cuiabano,2003-02-16,Botafogo (RJ),Left,Brazil,Fullbacks,1639,0.22,0.05,0.27,0.22,0.0,0.0,0.27,0.0,0.1,0.1,0.08,0.18,2.03,2.75,7.3,1.59,0.66,41.4,0.14,0.33,17.9,0.0,0.06,0.12,0.12,32.18,47.77,67.4,521.39,192.57,17.24,20.04,86.0,12.19,18.34,66.5,1.98,6.15,32.1,0.09,0.55,2.36,0.88,0.44,37.39,10.32,0.44,0.0,0.11,6.37,9.01,0.88,0.16,0.55,0.0,0.05,1.92,2.42,1.76,0.33,0.0,0.27,0.05,0.0,0.33,0.22,0.05,0.0,0.05,0.0,0.0,2.86,1.87,1.48,0.99,0.38,1.32,1.92,68.6,0.6,1.37,0.27,1.54,4.39,2.97,0.0,61.39,2.31,15.27,24.87,21.96,2.69,61.39,1.37,0.49,36.0,0.66,48.0,27.02,138.27,78.25,1.54,0.44,1.21,0.71,30.42,0.0,1.76,1.59,0.0,0.0,0.05,0.0,4.01,1.76,1.32,57.1
Jefferson Savarino,1996-11-11,Botafogo (RJ),Right,Venezuela,Att Mid / Wingers,2009,0.36,0.31,0.67,0.36,0.0,0.0,0.13,0.0,0.23,0.22,0.29,0.51,2.06,5.56,7.84,2.73,1.3,47.5,0.13,0.28,21.5,0.18,0.08,0.13,0.14,29.21,38.75,75.4,500.04,162.98,14.87,17.34,85.8,9.72,11.96,81.3,3.63,6.41,56.6,0.34,3.36,3.58,1.88,0.67,34.94,3.54,0.76,0.4,0.4,5.2,0.04,2.42,0.67,1.48,0.04,0.27,1.21,5.15,3.4,1.43,0.0,0.31,0.0,0.0,0.49,0.4,0.09,0.0,0.0,0.0,0.0,0.36,0.09,0.09,0.13,0.13,0.27,0.9,30.0,0.63,0.4,0.09,0.09,0.45,0.4,0.0,45.96,0.36,2.87,18.28,25.04,3.09,45.96,0.85,0.36,42.1,0.45,52.6,28.45,134.8,66.7,1.88,0.54,1.57,1.79,35.3,0.0,0.4,0.27,0.27,0.0,0.0,0.0,3.54,0.13,0.36,27.3
Alexander Barboza,1995-03-16,Botafogo (RJ),,Argentina,Center Backs,2033,0.0,0.04,0.04,0.0,0.0,0.0,0.49,0.09,0.06,0.06,0.04,0.1,0.62,3.98,0.31,1.11,0.27,24.0,0.0,0.0,19.1,0.0,0.05,-0.06,-0.06,43.92,53.88,81.5,839.93,322.33,15.41,17.22,89.5,23.46,26.74,87.7,4.52,8.63,52.3,0.03,0.4,3.45,0.13,0.0,51.18,2.48,1.28,0.04,0.13,0.18,0.13,0.0,0.0,0.0,0.0,0.22,0.13,1.06,0.8,0.0,0.0,0.18,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.33,0.71,0.75,0.44,0.13,0.75,1.06,70.8,0.31,1.2,0.75,1.33,2.66,5.36,0.0,65.08,9.12,29.22,32.76,3.41,0.97,65.08,0.53,0.35,66.7,0.18,33.3,34.35,146.22,83.09,0.27,0.0,0.58,0.35,39.44,0.04,1.82,0.22,0.04,0.0,0.04,0.0,4.69,3.45,1.55,69.0
Alex Telles,1992-12-15,Botafogo (RJ),Left,Brazil,Fullbacks,650,0.0,0.14,0.14,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.15,0.29,2.49,4.29,5.95,0.83,0.28,33.3,0.0,0.0,22.4,0.42,0.16,-0.14,-0.14,34.62,45.69,75.8,575.58,224.03,18.55,20.22,91.8,12.74,16.62,76.7,3.05,7.2,42.3,0.17,1.8,2.08,1.8,1.66,35.31,10.25,0.69,0.0,0.28,7.62,6.78,2.77,1.52,0.69,0.14,0.14,1.11,3.46,2.22,0.97,0.0,0.28,0.0,0.0,0.42,0.28,0.14,0.0,0.0,0.0,0.0,1.38,0.97,0.83,0.55,0.0,0.55,1.66,33.3,1.11,1.25,0.42,1.66,3.05,0.69,0.0,54.0,2.49,11.08,20.77,22.29,0.42,54.0,1.52,0.69,45.5,0.69,45.5,26.58,134.03,69.23,1.94,0.0,0.97,0.83,29.35,0.0,1.38,0.42,0.0,0.0,0.0,0.0,4.85,1.52,1.25,55.0
Matheus Martins,2003-07-16,Botafogo (RJ),Right,Brazil,Att Mid / Wingers,456,0.39,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.32,0.32,0.2,0.51,5.13,4.34,9.67,2.96,1.78,60.0,0.13,0.22,16.5,0.0,0.11,0.08,0.08,21.12,27.04,78.1,335.72,96.32,11.64,13.03,89.4,6.71,9.28,72.3,2.37,3.36,70.6,0.12,1.58,1.38,1.58,0.2,26.84,0.2,0.0,0.2,0.2,3.75,0.0,0.2,0.2,0.0,0.0,0.0,0.99,4.14,3.75,0.0,0.0,0.0,0.39,0.0,0.39,0.2,0.0,0.0,0.0,0.2,0.0,1.78,0.99,0.79,0.59,0.39,0.79,0.99,80.0,0.2,1.38,0.2,1.38,3.16,0.79,0.2,45.0,0.79,5.92,15.2,25.07,6.51,45.0,3.95,0.79,20.0,2.96,75.0,30.79,231.91,123.75,2.96,2.76,3.36,2.76,33.55,0.0,0.99,2.96,0.79,0.0,0.0,0.0,3.55,0.39,1.58,20.0
Gonzalo Mastriani,1993-04-28,Botafogo (RJ),,Uruguay,Forwards,900,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.39,0.39,0.09,0.48,0.2,1.7,4.0,3.7,1.1,29.7,0.11,0.36,14.0,0.0,0.11,0.01,0.01,12.7,18.8,67.6,174.5,34.2,7.7,10.2,75.5,4.2,6.5,64.6,0.2,0.2,100.0,0.09,0.9,1.1,0.4,0.0,16.8,1.9,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.6,1.9,1.6,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.7,0.5,0.5,0.5,0.5,1.3,38.5,0.8,0.8,0.2,0.3,1.8,1.2,0.0,29.9,1.3,3.6,13.1,14.0,4.7,29.9,1.2,0.1,8.3,1.0,83.3,12.7,45.3,17.7,0.4,0.1,1.2,1.3,18.7,0.0,1.2,0.9,0.4,0.0,0.0,0.0,4.0,3.0,3.2,48.4
Newton,2000-03-12,Botafogo (RJ),,Brazil,Midfielders,2299,0.04,0.04,0.08,0.04,0.0,0.0,0.27,0.0,0.06,0.06,0.04,0.1,1.37,3.13,2.27,1.41,0.31,22.2,0.03,0.13,22.9,0.0,0.05,-0.02,-0.02,30.69,38.76,79.2,552.76,161.29,13.23,15.42,85.8,13.08,15.42,84.8,3.52,5.99,58.8,0.05,0.55,3.52,0.47,0.35,37.93,0.67,0.39,0.04,0.59,1.37,0.23,0.0,0.0,0.0,0.0,0.16,0.82,1.64,1.33,0.0,0.12,0.08,0.04,0.08,0.04,0.04,0.0,0.0,0.0,0.0,0.0,2.04,1.21,0.98,0.86,0.2,0.9,1.84,48.9,0.94,0.63,0.16,1.25,3.29,2.39,0.04,49.6,2.51,13.43,27.79,9.04,0.9,49.6,1.25,0.86,68.8,0.23,18.8,27.6,156.71,79.0,0.98,0.16,1.61,0.74,33.78,0.0,2.11,0.98,0.08,0.0,0.0,0.0,4.15,1.1,1.29,45.9
Mateo Ponte,2003-05-24,Botafogo (RJ),,Uruguay,Fullbacks,1132,0.24,0.0,0.24,0.24,0.0,0.0,0.24,0.0,0.12,0.12,0.08,0.2,1.75,3.58,7.71,0.87,0.32,36.4,0.27,0.75,14.3,0.0,0.13,0.12,0.12,35.38,44.52,79.5,581.9,206.79,17.41,19.56,89.0,15.34,18.13,84.6,2.46,4.69,52.5,0.07,1.27,2.31,1.67,0.87,35.62,8.83,0.8,0.0,0.32,3.42,8.03,0.0,0.0,0.0,0.0,0.08,1.43,2.07,1.75,0.0,0.16,0.08,0.0,0.08,0.24,0.16,0.0,0.0,0.0,0.0,0.08,2.94,1.99,1.75,0.87,0.32,0.95,1.83,52.2,0.87,0.64,0.24,1.67,4.61,2.15,0.0,55.73,2.94,14.39,27.11,14.95,1.91,55.73,1.99,0.72,36.0,1.11,56.0,27.03,134.84,67.98,1.27,0.48,1.11,1.03,31.88,0.0,1.75,0.72,0.24,0.0,0.0,0.0,4.13,1.43,0.87,62.1
Nathan Fernandes,2005-02-16,Botafogo (RJ),,Brazil,Att Mid / Wingers,544,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.02,0.26,2.98,2.81,8.44,1.49,0.33,22.2,0.0,0.0,16.9,0.0,0.16,-0.25,-0.25,22.83,29.12,78.4,344.78,66.84,11.91,14.89,80.0,7.78,8.77,88.7,1.49,2.32,64.3,0.13,0.66,1.82,0.99,0.0,27.3,1.65,0.0,0.5,0.66,0.5,0.83,0.83,0.0,0.0,0.0,0.17,0.99,2.32,1.65,0.0,0.5,0.0,0.17,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,1.32,0.99,0.33,0.83,0.17,0.33,1.32,25.0,0.99,1.16,0.0,0.66,1.99,0.83,0.0,45.99,0.66,4.8,15.72,26.14,5.29,45.99,5.79,2.98,51.4,2.65,45.7,31.6,261.89,86.03,2.48,1.49,5.13,3.14,35.9,0.0,1.65,2.32,0.17,0.0,0.0,0.0,2.15,0.17,1.65,9.1
Fernando Marçal,1989-02-19,Botafogo (RJ),Left,Brazil,Fullbacks,1014,0.09,0.0,0.09,0.09,0.0,0.0,0.44,0.0,0.03,0.03,0.06,0.09,1.6,5.24,4.79,0.8,0.18,22.2,0.11,0.5,22.8,0.0,0.03,0.06,0.06,46.78,60.0,78.0,797.57,319.44,22.81,25.83,88.3,18.73,22.28,84.1,4.26,8.61,49.5,0.07,0.71,3.82,0.62,0.27,47.04,12.43,1.51,0.0,0.09,4.7,8.96,1.95,0.18,1.24,0.09,0.53,1.42,2.04,1.15,0.71,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,1.33,1.42,0.98,0.09,0.89,1.95,45.5,1.07,0.8,0.09,1.95,4.44,3.73,0.0,71.89,3.55,20.33,33.2,18.64,0.44,71.89,0.8,0.36,44.4,0.36,44.4,30.8,147.87,89.2,0.8,0.18,0.71,0.62,37.63,0.0,2.4,1.15,0.09,0.0,0.09,0.0,3.55,2.4,1.24,65.9
Danilo Barbosa,1996-02-28,Botafogo (RJ),Right,Brazil,Midfielders,1153,0.23,0.08,0.31,0.23,0.0,0.0,0.31,0.0,0.1,0.1,0.03,0.13,0.7,4.14,1.01,1.01,0.39,38.5,0.23,0.6,18.5,0.0,0.1,0.13,0.13,38.33,45.9,83.5,694.94,230.43,16.55,19.44,85.1,17.48,19.51,89.6,3.9,5.46,71.4,0.03,0.55,4.68,0.31,0.0,44.1,1.72,1.48,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.78,1.8,1.25,0.0,0.08,0.16,0.31,0.0,0.23,0.08,0.0,0.0,0.08,0.08,0.0,2.26,1.72,1.33,0.86,0.08,1.09,1.56,70.0,0.47,1.17,0.62,1.95,4.22,2.97,0.0,57.92,4.29,16.24,34.74,7.42,1.17,57.92,1.48,1.01,68.4,0.39,26.3,28.41,114.9,48.63,0.62,0.08,1.25,1.09,38.25,0.0,1.48,1.33,0.0,0.08,0.0,0.0,5.46,1.41,1.41,50.0
Wagner,1999-07-23,Grêmio,Left,Brazil,Center Backs,3156,0.14,0.0,0.14,0.11,0.03,0.03,0.14,0.03,0.13,0.11,0.01,0.12,0.66,2.94,0.11,0.77,0.29,37.0,0.15,0.4,10.2,0.0,0.14,0.01,0.0,40.58,47.28,85.8,847.1,313.83,11.18,12.09,92.5,23.73,25.61,92.7,5.3,8.44,62.8,0.02,0.17,2.6,0.09,0.03,43.92,3.19,2.94,0.0,0.68,0.11,0.17,0.0,0.0,0.0,0.0,0.17,0.26,0.94,0.74,0.03,0.0,0.14,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.57,0.6,0.4,0.03,0.54,0.8,67.9,0.26,1.4,1.03,1.43,2.45,5.39,0.03,57.89,9.9,30.57,25.92,1.77,1.06,57.86,0.4,0.29,71.4,0.11,28.6,33.59,181.14,105.2,0.26,0.03,0.31,0.31,36.5,0.0,0.46,0.26,0.06,0.0,0.0,0.03,3.76,2.42,2.0,54.8
Jemerson,1992-08-24,Grêmio,Right,Brazil,Center Backs,1346,0.07,0.0,0.07,0.07,0.0,0.0,0.47,0.0,0.04,0.04,0.0,0.04,0.13,1.6,0.13,0.4,0.2,50.0,0.17,0.33,10.8,0.0,0.1,0.03,0.03,32.1,37.51,85.6,566.68,211.03,12.9,14.18,91.0,15.91,17.45,91.2,2.61,4.61,56.5,0.03,0.0,1.4,0.07,0.0,34.37,3.01,2.21,0.07,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.27,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.74,1.14,0.2,0.07,0.87,1.14,76.5,0.27,1.6,1.0,0.87,2.27,4.35,0.0,47.07,8.43,26.34,19.79,1.07,0.74,47.07,0.2,0.2,100.0,0.0,0.0,24.94,120.42,58.77,0.13,0.0,0.27,0.07,26.95,0.0,1.2,0.6,0.07,0.0,0.13,0.0,2.94,2.07,1.14,64.6
Martin Braithwaite,1991-06-05,Grêmio,Right,Denmark,Forwards,1462,0.49,0.12,0.62,0.49,0.0,0.0,0.12,0.0,0.34,0.34,0.09,0.43,1.17,1.91,4.8,2.4,0.92,38.5,0.21,0.53,12.5,0.0,0.14,0.15,0.15,14.22,19.27,73.8,180.92,32.32,9.05,11.27,80.3,3.94,5.48,71.9,0.31,0.68,45.5,0.1,0.8,0.74,0.68,0.0,16.93,2.15,0.0,0.31,0.12,0.37,0.0,0.06,0.0,0.0,0.0,0.18,0.55,1.97,1.35,0.0,0.12,0.37,0.12,0.0,0.43,0.25,0.0,0.06,0.12,0.0,0.0,0.55,0.37,0.0,0.31,0.25,0.31,0.55,55.6,0.25,0.37,0.0,0.06,0.62,1.17,0.0,29.36,0.99,2.15,14.1,13.6,4.19,29.36,1.72,0.68,39.3,0.92,53.6,16.31,79.47,29.73,0.8,0.62,2.89,1.29,21.3,0.0,1.54,1.42,0.43,0.0,0.0,0.06,2.4,2.28,1.97,53.6
Mathías Villasanti,1997-01-24,Grêmio,Right,Paraguay,Midfielders,2339,0.12,0.04,0.15,0.12,0.0,0.0,0.19,0.0,0.08,0.08,0.06,0.14,0.65,4.62,1.96,0.73,0.23,31.6,0.16,0.5,19.4,0.0,0.11,0.03,0.03,43.79,50.44,86.8,730.7,203.66,18.82,21.39,87.9,20.93,23.05,90.8,2.66,3.42,77.5,0.07,0.65,3.66,0.85,0.0,46.33,4.0,3.62,0.23,0.12,0.42,0.31,0.04,0.0,0.0,0.0,0.12,0.85,1.89,1.54,0.08,0.12,0.04,0.0,0.12,0.19,0.15,0.0,0.0,0.0,0.0,0.04,3.04,1.81,1.35,1.31,0.38,1.39,2.73,50.7,1.35,1.65,0.62,1.73,4.77,1.5,0.04,62.3,3.0,15.85,36.25,10.97,1.5,62.3,1.65,0.77,46.5,0.77,46.5,32.28,147.76,64.72,1.04,0.35,1.65,1.12,37.67,0.0,1.65,1.12,0.0,0.0,0.0,0.0,6.16,0.58,0.77,42.9
Dodi,1996-04-17,Grêmio,,Brazil,Midfielders,2400,0.0,0.08,0.08,0.0,0.0,0.0,0.23,0.04,0.03,0.03,0.04,0.08,0.9,2.96,0.56,0.45,0.08,16.7,0.0,0.0,24.5,0.0,0.08,-0.03,-0.03,25.13,28.84,87.1,407.18,129.6,11.7,13.2,88.6,11.48,12.68,90.5,1.16,1.65,70.5,0.04,0.3,2.51,0.3,0.08,28.05,0.71,0.71,0.08,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.08,0.3,1.13,0.86,0.0,0.11,0.04,0.04,0.08,0.11,0.11,0.0,0.0,0.0,0.0,0.0,2.96,1.65,1.09,1.65,0.23,1.39,2.18,63.8,0.79,1.13,0.38,1.43,4.39,1.28,0.0,38.78,2.33,11.18,24.68,3.75,0.41,38.78,1.35,0.83,61.1,0.53,38.9,21.41,131.85,63.9,0.79,0.0,1.16,0.79,22.39,0.0,1.16,1.24,0.0,0.0,0.0,0.0,4.24,0.56,0.75,42.9
Edenílson,1989-12-18,Grêmio,Right,Brazil,Att Mid / Wingers,1333,0.07,0.07,0.14,0.07,0.0,0.0,0.2,0.0,0.15,0.15,0.06,0.22,1.42,3.38,4.12,1.08,0.61,56.3,0.06,0.11,18.4,0.14,0.14,-0.08,-0.08,25.12,33.08,75.9,352.03,113.9,15.19,18.03,84.3,7.22,9.25,78.1,1.28,2.36,54.3,0.11,0.88,2.77,0.88,0.27,31.53,1.49,0.27,0.07,0.2,1.22,0.74,0.27,0.0,0.27,0.0,0.07,1.28,1.82,1.35,0.0,0.14,0.27,0.07,0.0,0.2,0.14,0.0,0.07,0.0,0.0,0.0,1.15,0.61,0.41,0.27,0.47,0.41,0.74,54.5,0.34,0.81,0.2,0.81,1.96,1.01,0.0,42.4,0.68,6.68,22.82,13.5,2.03,42.4,1.96,0.81,41.4,1.01,51.7,23.56,106.74,51.25,0.74,0.34,1.82,1.55,29.77,0.0,1.22,1.82,0.2,0.0,0.0,0.0,3.71,1.22,1.55,43.9
João Pedro,1996-11-15,Grêmio,Right,Brazil,Fullbacks,2754,0.03,0.13,0.16,0.03,0.0,0.0,0.1,0.0,0.04,0.04,0.08,0.11,1.99,3.92,4.02,0.82,0.16,20.0,0.04,0.2,23.1,0.0,0.05,-0.01,-0.01,37.32,47.32,78.9,575.13,244.48,20.23,22.91,88.3,14.58,18.37,79.4,1.83,4.12,44.4,0.1,0.85,2.94,0.75,0.2,38.27,9.02,0.52,0.03,0.13,1.24,8.5,0.0,0.0,0.0,0.0,0.03,0.98,1.96,1.54,0.07,0.16,0.1,0.07,0.03,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.24,0.62,0.75,0.39,0.1,0.56,0.95,58.6,0.39,1.05,0.39,0.59,1.83,2.19,0.0,56.99,2.88,14.74,26.14,16.67,1.21,56.99,2.22,1.01,45.6,0.98,44.1,29.35,163.59,86.41,1.44,0.36,1.21,0.75,33.01,0.0,0.49,0.49,0.03,0.0,0.07,0.0,3.92,1.11,0.98,53.1
