Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Vanderlan,2002-09-07,CampeonatoBrasileiro,Palmeiras,Left,Brazil,Fullbacks,1051,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.22,0.26,1.63,2.74,6.25,0.43,0.09,20.0,0.0,0.0,21.7,0.0,0.07,-0.03,-0.03,30.83,39.73,77.6,486.74,169.12,16.53,19.01,86.9,11.56,14.47,79.9,1.97,3.6,54.8,0.16,0.94,2.06,1.28,0.94,31.94,7.79,0.26,0.0,0.09,3.94,7.54,0.0,0.0,0.0,0.0,0.0,1.63,1.8,1.54,0.0,0.17,0.09,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,2.23,1.63,0.6,1.28,0.34,1.11,1.8,61.9,0.69,0.86,0.09,1.11,3.34,2.14,0.0,50.52,2.48,11.99,21.41,17.73,1.54,50.52,1.97,0.69,34.8,1.2,60.9,24.06,133.16,64.65,1.8,0.43,1.11,0.69,26.63,0.0,1.71,0.43,0.0,0.0,0.09,0.0,3.43,1.03,0.94,52.2
Marcos Rocha,1988-12-11,CampeonatoBrasileiro,Palmeiras,Right,Brazil,Fullbacks,1936,0.0,0.09,0.09,0.0,0.0,0.0,0.23,0.05,0.01,0.01,0.17,0.18,1.63,6.97,3.44,0.23,0.09,40.0,0.0,0.0,16.6,0.0,0.06,-0.01,-0.01,52.35,68.94,75.9,1005.43,470.45,20.22,22.59,89.5,23.38,29.19,80.1,7.72,13.76,56.1,0.11,1.63,6.23,1.44,0.56,55.23,13.43,2.46,0.14,0.28,2.46,10.92,0.05,0.0,0.0,0.0,0.28,1.35,3.86,3.02,0.6,0.09,0.05,0.0,0.09,0.33,0.23,0.05,0.0,0.0,0.0,0.05,2.56,1.39,1.35,0.93,0.28,1.16,2.28,51.0,1.12,1.02,0.37,1.53,4.09,2.56,0.09,77.54,4.0,24.5,37.84,16.08,0.56,77.54,0.84,0.37,44.4,0.37,44.4,35.24,173.45,113.66,1.72,0.09,0.56,0.37,43.56,0.0,1.35,0.65,0.09,0.0,0.0,0.0,4.6,0.84,0.6,58.1
Leo Ortiz,1996-01-03,CampeonatoBrasileiro,Flamengo,Right,Brazil,Center Backs,1878,0.05,0.1,0.14,0.05,0.0,0.0,0.1,0.0,0.05,0.05,0.06,0.11,0.77,6.61,0.48,0.67,0.1,14.3,0.07,0.5,13.4,0.0,0.08,0.0,0.0,46.39,53.24,87.1,864.35,367.33,17.35,19.27,90.0,22.67,24.39,92.9,5.18,7.0,74.0,0.06,0.77,5.99,0.58,0.05,50.42,2.59,2.2,0.14,0.62,0.24,0.24,0.0,0.0,0.0,0.0,0.24,0.62,1.53,1.34,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.49,0.67,0.91,0.48,0.1,0.67,1.15,58.3,0.48,0.81,0.38,0.77,2.25,2.68,0.05,60.91,4.6,19.79,36.09,5.37,0.81,60.91,0.62,0.34,53.8,0.24,38.5,33.88,169.22,100.59,0.67,0.1,0.34,0.24,40.54,0.0,0.48,0.24,0.0,0.0,0.0,0.0,4.12,1.82,0.77,70.4
Wesley,2003-09-06,CampeonatoBrasileiro,Flamengo,Right,Brazil,Fullbacks,2344,0.0,0.08,0.08,0.0,0.0,0.0,0.04,0.0,0.05,0.05,0.09,0.14,2.61,3.69,8.95,0.84,0.23,27.3,0.0,0.0,20.4,0.0,0.06,-0.05,-0.05,45.12,53.06,85.0,632.53,183.92,27.49,30.6,89.8,13.36,16.01,83.5,1.92,2.84,67.6,0.08,1.08,3.49,1.11,0.54,44.77,8.18,0.65,0.04,0.08,3.15,7.53,0.0,0.0,0.0,0.0,0.12,0.77,2.65,2.34,0.0,0.04,0.08,0.15,0.04,0.12,0.08,0.0,0.0,0.04,0.0,0.0,2.69,2.11,1.46,1.04,0.19,1.38,2.57,53.7,1.19,1.38,0.58,1.46,4.15,2.53,0.04,67.12,3.26,16.32,27.72,23.5,1.88,67.12,2.69,1.19,44.3,1.23,45.7,38.28,204.88,112.35,1.88,0.27,2.0,1.11,41.58,0.0,1.38,1.96,0.08,0.04,0.0,0.04,5.03,1.8,1.08,62.7
Alex Sandro,1991-01-26,CampeonatoBrasileiro,Flamengo,Left,Brazil,Fullbacks,512,0.0,0.18,0.18,0.0,0.0,0.0,0.18,0.0,0.07,0.07,0.3,0.37,3.16,6.5,7.73,0.88,0.35,40.0,0.0,0.0,15.1,0.0,0.07,-0.07,-0.07,59.06,68.38,86.4,914.06,282.66,34.63,37.09,93.4,19.34,22.85,84.6,3.69,5.98,61.8,0.33,1.93,6.15,2.11,1.05,60.47,7.73,0.35,0.0,0.35,2.99,7.38,0.0,0.0,0.0,0.0,0.18,1.05,4.39,3.69,0.35,0.18,0.18,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.0,0.0,2.29,1.41,0.88,1.05,0.35,0.35,0.7,50.0,0.35,0.35,0.0,1.41,3.69,2.11,0.0,76.64,1.93,16.7,34.98,25.49,2.29,76.64,1.23,0.7,57.1,0.53,42.9,40.25,212.7,122.17,2.46,0.18,0.53,0.53,50.27,0.0,2.46,1.05,0.53,0.0,0.0,0.0,4.39,2.29,1.41,61.9
Giorgian De Arrascaeta,1994-06-01,CampeonatoBrasileiro,Flamengo,Right,Uruguay,Att Mid / Wingers,1007,0.45,0.45,0.89,0.45,0.0,0.0,0.18,0.0,0.2,0.2,0.24,0.43,1.7,7.15,8.13,2.06,1.07,52.2,0.22,0.42,18.4,0.0,0.1,0.25,0.25,44.33,57.2,77.5,672.54,190.99,23.59,26.37,89.5,15.1,19.39,77.9,3.31,7.33,45.1,0.27,2.41,4.38,2.68,0.45,49.69,7.42,3.13,0.54,0.09,5.63,0.18,3.31,1.43,0.8,0.27,0.09,0.89,5.09,3.31,0.8,0.36,0.18,0.27,0.18,1.07,0.72,0.0,0.18,0.18,0.0,0.0,1.43,1.07,0.27,0.54,0.63,0.63,2.23,28.0,1.61,1.16,0.09,0.36,1.79,0.27,0.0,66.85,0.45,3.93,29.85,33.69,3.58,66.85,2.95,1.61,54.5,0.89,30.3,38.43,190.99,86.25,1.97,0.72,2.06,1.88,51.03,0.0,0.98,2.59,0.18,0.09,0.0,0.0,4.11,0.54,0.8,40.0
Gerson,1997-05-20,CampeonatoBrasileiro,Flamengo,Left,Brazil,Att Mid / Wingers,2457,0.11,0.22,0.33,0.11,0.0,0.0,0.11,0.0,0.08,0.08,0.14,0.22,2.6,6.63,6.81,1.43,0.48,33.3,0.08,0.23,19.5,0.0,0.06,0.03,0.03,43.96,51.9,84.7,670.44,166.37,23.11,25.2,91.7,15.6,17.84,87.5,2.67,4.18,64.0,0.16,1.5,4.03,1.98,0.18,49.56,2.2,0.95,0.15,0.37,1.28,0.73,0.51,0.07,0.04,0.04,0.15,1.54,4.07,3.3,0.18,0.11,0.18,0.22,0.07,0.59,0.37,0.07,0.0,0.04,0.11,0.0,2.09,1.39,0.99,0.7,0.4,0.62,1.32,47.2,0.7,0.84,0.18,0.18,2.27,0.7,0.0,61.9,1.21,7.33,29.78,25.35,3.04,61.9,2.93,1.32,45.0,1.32,45.0,38.83,228.28,105.16,2.12,1.03,1.25,1.28,46.81,0.0,0.99,2.34,0.22,0.04,0.0,0.0,5.02,1.06,1.17,47.5
Erick Pulgar,1994-01-15,CampeonatoBrasileiro,Flamengo,Right,Chile,Midfielders,1750,0.0,0.15,0.15,0.0,0.0,0.0,0.36,0.05,0.05,0.05,0.09,0.14,0.62,5.66,1.03,0.51,0.15,30.0,0.0,0.0,15.3,0.0,0.09,-0.05,-0.05,56.62,63.87,88.6,930.81,283.01,27.1,29.67,91.3,24.53,26.33,93.2,3.45,4.68,73.6,0.08,1.03,6.53,0.67,0.05,61.92,1.95,1.44,0.15,0.0,0.51,0.21,0.31,0.21,0.05,0.0,0.0,0.82,2.37,1.95,0.15,0.05,0.1,0.0,0.1,0.26,0.26,0.0,0.0,0.0,0.0,0.0,2.62,1.44,1.13,0.98,0.51,1.39,2.62,52.9,1.23,1.03,0.36,1.49,4.11,1.39,0.05,73.8,2.26,15.89,47.37,10.9,1.13,73.8,0.51,0.26,50.0,0.21,40.0,39.03,178.97,74.83,0.82,0.05,1.29,0.77,51.38,0.05,1.7,0.67,0.0,0.0,0.0,0.0,4.83,1.7,1.03,62.3
Nicolás De La Cruz,1997-06-01,CampeonatoBrasileiro,Flamengo,Right,Uruguay,Midfielders,1010,0.18,0.27,0.45,0.18,0.0,0.0,0.27,0.0,0.14,0.14,0.22,0.37,1.6,9.27,3.12,1.6,0.62,38.9,0.11,0.29,26.1,0.45,0.09,0.04,0.04,58.46,71.29,82.0,1041.24,362.94,27.18,31.72,85.7,24.33,27.89,87.2,6.06,9.62,63.0,0.22,3.3,10.16,1.96,0.27,63.09,8.02,3.39,0.09,0.18,3.56,0.53,3.92,1.51,0.89,0.09,0.18,0.62,6.42,4.37,1.16,0.09,0.18,0.62,0.0,0.62,0.53,0.09,0.0,0.0,0.0,0.0,1.78,1.25,0.18,1.07,0.53,0.71,1.87,38.1,1.16,1.43,0.36,0.71,2.5,0.53,0.18,80.02,1.43,8.73,49.19,22.9,1.69,80.02,1.34,0.71,53.3,0.36,26.7,46.6,240.33,122.44,2.05,0.18,1.16,0.98,57.92,0.0,1.78,3.39,0.0,0.0,0.0,0.0,5.88,0.89,1.51,37.0
Bruno Henrique,1990-12-30,CampeonatoBrasileiro,Flamengo,Both,Brazil,Att Mid / Wingers,2070,0.26,0.04,0.3,0.22,0.04,0.04,0.26,0.0,0.28,0.25,0.08,0.33,3.04,2.7,7.26,2.26,0.83,36.5,0.1,0.26,17.2,0.0,0.11,-0.02,-0.03,18.35,24.48,75.0,257.17,65.65,11.04,13.22,83.6,6.3,7.7,81.9,0.57,1.26,44.8,0.1,0.96,0.96,1.0,0.17,23.35,1.09,0.17,0.04,0.04,1.04,0.3,0.04,0.0,0.0,0.04,0.04,1.0,2.57,1.78,0.0,0.22,0.26,0.3,0.0,0.35,0.13,0.0,0.0,0.09,0.13,0.0,1.3,0.7,0.39,0.61,0.3,0.35,1.0,34.8,0.65,1.0,0.0,0.52,1.83,0.83,0.0,36.7,0.96,3.48,14.57,19.48,4.26,36.65,2.7,0.87,32.3,1.43,53.2,22.13,145.57,90.09,2.17,1.22,2.22,1.09,26.87,0.0,1.91,2.48,0.48,0.09,0.0,0.0,3.57,1.87,1.83,50.6
Everton Soares,1996-03-22,CampeonatoBrasileiro,Flamengo,Right,Brazil,Att Mid / Wingers,537,0.17,0.34,0.5,0.17,0.0,0.0,0.17,0.0,0.15,0.15,0.2,0.35,3.85,2.51,9.05,3.35,1.68,50.0,0.05,0.1,22.3,0.17,0.05,0.02,0.02,17.77,24.3,73.1,253.07,70.39,10.56,12.07,87.5,4.69,7.04,66.7,1.51,2.68,56.3,0.18,0.67,1.17,0.84,0.0,22.63,1.68,0.17,0.17,0.0,2.68,0.34,1.17,0.67,0.17,0.0,0.0,1.51,2.18,1.51,0.17,0.34,0.0,0.17,0.0,0.5,0.17,0.17,0.0,0.0,0.17,0.0,1.51,1.01,0.17,0.84,0.5,0.17,1.01,16.7,0.84,1.68,0.0,0.34,1.84,0.84,0.0,37.54,0.67,3.35,12.07,22.79,4.36,37.54,6.87,2.85,41.5,3.18,46.3,25.31,201.12,97.37,2.01,1.84,1.17,2.35,27.82,0.0,0.84,1.17,0.34,0.17,0.0,0.0,3.35,0.67,1.51,30.8
Michael,1996-03-12,CampeonatoBrasileiro,Flamengo,Right,Brazil,Att Mid / Wingers,653,0.55,0.14,0.69,0.55,0.0,0.0,0.0,0.0,0.5,0.5,0.21,0.7,3.45,2.62,14.33,2.34,1.52,64.7,0.24,0.36,10.3,0.0,0.21,0.06,0.06,22.05,30.32,72.7,302.94,51.96,13.37,15.44,86.6,6.75,9.65,70.0,0.83,1.65,50.0,0.17,1.65,0.69,1.65,0.41,29.77,0.14,0.0,0.0,0.0,2.21,0.14,0.0,0.0,0.0,0.0,0.41,1.52,3.45,2.62,0.0,0.41,0.28,0.14,0.0,0.55,0.28,0.0,0.14,0.0,0.14,0.0,1.24,0.83,0.14,0.41,0.69,0.41,1.24,33.3,0.83,0.69,0.0,0.28,1.52,0.69,0.0,41.76,0.41,2.48,10.47,29.36,8.13,41.76,3.45,0.96,28.0,2.34,68.0,27.29,169.66,91.79,1.93,1.65,2.07,0.83,32.25,0.0,0.28,0.83,0.14,0.14,0.0,0.0,1.93,0.55,0.69,44.4
Luiz Araújo,1996-06-02,CampeonatoBrasileiro,Flamengo,Left,Brazil,Att Mid / Wingers,1566,0.23,0.29,0.52,0.23,0.0,0.0,0.17,0.0,0.18,0.18,0.26,0.44,3.1,4.25,7.24,3.05,0.98,32.1,0.08,0.24,20.9,0.06,0.06,0.05,0.05,27.41,37.76,72.6,490.11,125.29,13.05,15.11,86.3,9.43,12.3,76.6,3.68,6.09,60.4,0.24,1.95,2.13,1.09,0.29,33.62,4.02,1.21,0.0,1.03,5.06,0.4,2.41,0.98,0.75,0.06,0.11,1.84,3.97,2.36,0.75,0.29,0.34,0.11,0.11,0.57,0.23,0.17,0.06,0.06,0.06,0.0,2.13,1.44,0.8,0.86,0.46,0.75,1.67,44.8,0.92,1.44,0.17,1.15,3.28,0.8,0.0,51.15,0.69,6.32,20.92,25.17,3.22,51.15,3.62,2.18,60.3,1.21,33.3,30.57,187.24,97.76,2.18,0.98,2.07,1.44,33.79,0.0,1.32,1.72,0.11,0.0,0.0,0.0,4.66,0.29,1.03,21.7
Pedro,1997-06-20,CampeonatoBrasileiro,Flamengo,Right,Brazil,Forwards,1653,0.6,0.27,0.87,0.38,0.22,0.27,0.16,0.0,0.58,0.36,0.12,0.48,0.87,1.96,4.03,2.29,1.2,52.4,0.17,0.32,15.8,0.0,0.16,0.02,0.02,12.03,16.06,74.9,171.45,40.62,6.64,8.55,77.7,3.54,4.3,82.3,0.76,0.98,77.8,0.13,1.25,0.82,0.6,0.0,14.54,1.42,0.0,0.38,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.44,2.61,1.91,0.0,0.16,0.22,0.16,0.16,0.6,0.38,0.0,0.05,0.05,0.11,0.0,0.65,0.27,0.0,0.33,0.33,0.11,0.27,40.0,0.16,0.82,0.11,0.33,0.98,0.82,0.0,26.41,0.82,1.74,11.76,13.01,4.95,26.13,1.96,0.82,41.7,1.03,52.8,13.88,54.83,20.42,0.44,0.54,2.07,1.14,19.0,0.0,0.76,1.47,0.16,0.05,0.0,0.0,1.52,1.52,1.91,44.4
Guillermo Varela,1993-03-24,CampeonatoBrasileiro,Flamengo,Right,Uruguay,Fullbacks,1038,0.09,0.0,0.09,0.09,0.0,0.0,0.17,0.0,0.02,0.02,0.09,0.11,1.21,2.08,4.34,0.52,0.17,33.3,0.17,0.5,21.3,0.0,0.04,0.07,0.07,43.01,51.85,82.9,619.94,171.68,23.58,24.97,94.4,15.09,18.47,81.7,1.99,4.25,46.9,0.08,0.78,2.08,0.43,0.26,44.05,7.63,0.61,0.0,0.09,2.51,7.02,0.0,0.0,0.0,0.0,0.17,0.95,1.47,1.21,0.0,0.09,0.0,0.09,0.09,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.56,1.13,1.04,0.17,0.35,0.87,1.3,66.7,0.43,1.04,0.43,1.13,2.69,2.08,0.0,60.17,2.25,18.64,26.45,15.26,1.13,60.17,1.3,0.52,40.0,0.35,26.7,29.57,131.88,67.02,1.21,0.09,0.78,0.35,36.76,0.0,0.87,1.56,0.09,0.0,0.0,0.0,3.99,1.04,0.61,63.2
Ayrton Lucas,1997-06-19,CampeonatoBrasileiro,Flamengo,Left,Brazil,Fullbacks,2393,0.11,0.11,0.23,0.11,0.0,0.0,0.11,0.0,0.06,0.06,0.08,0.14,2.26,3.99,5.0,1.54,0.26,17.1,0.07,0.43,21.0,0.0,0.04,0.05,0.05,42.72,53.03,80.6,696.08,180.08,22.64,24.78,91.4,16.77,20.23,82.9,2.82,5.08,55.6,0.1,0.87,3.23,0.53,0.26,44.91,7.97,0.71,0.04,0.23,3.08,7.03,0.23,0.04,0.11,0.04,0.15,1.5,2.22,1.73,0.11,0.11,0.19,0.04,0.04,0.19,0.15,0.0,0.04,0.0,0.0,0.0,1.84,1.2,1.05,0.49,0.3,0.79,1.54,51.2,0.75,0.87,0.11,0.6,2.44,1.43,0.0,63.49,1.81,15.08,28.85,20.31,2.56,63.49,2.52,1.2,47.8,0.98,38.8,34.49,178.87,91.65,1.84,0.6,1.32,0.94,39.83,0.0,0.79,1.24,0.0,0.0,0.04,0.0,4.96,1.24,1.13,52.4
Allan,1997-03-03,CampeonatoBrasileiro,Flamengo,Left,Brazil,Midfielders,1412,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.06,0.02,0.02,0.03,0.05,1.02,4.78,0.64,0.76,0.26,33.3,0.0,0.0,30.6,0.0,0.02,-0.02,-0.02,48.7,55.39,87.9,845.31,215.63,23.01,24.67,93.3,20.52,22.82,89.9,4.27,5.86,72.8,0.04,0.7,6.31,0.45,0.0,54.05,1.27,1.02,0.13,0.32,0.26,0.19,0.0,0.0,0.0,0.0,0.06,0.57,1.98,1.85,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.91,0.96,0.57,1.15,0.19,0.89,1.66,53.8,0.76,0.96,0.32,1.4,3.31,1.27,0.06,64.5,2.29,13.64,40.98,10.07,0.06,64.5,0.96,0.13,13.3,0.7,73.3,38.24,230.86,108.87,1.15,0.0,0.96,0.32,45.19,0.06,1.91,0.96,0.0,0.0,0.06,0.0,3.95,1.15,0.76,60.0
Gonzalo Plata,2000-11-01,CampeonatoBrasileiro,Flamengo,Left,Ecuador,Att Mid / Wingers,684,0.13,0.0,0.13,0.13,0.0,0.0,0.13,0.0,0.21,0.21,0.25,0.46,3.29,3.55,8.95,1.71,0.53,30.8,0.08,0.25,15.7,0.0,0.12,-0.08,-0.08,31.71,38.95,81.4,419.47,99.21,20.39,22.76,89.6,8.29,10.13,81.8,1.32,1.97,66.7,0.18,2.63,1.45,1.84,0.39,36.97,1.71,0.26,0.13,0.13,1.32,0.66,0.66,0.39,0.0,0.0,0.26,1.97,5.13,3.95,0.26,0.39,0.39,0.13,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,1.84,1.58,0.92,0.53,0.39,0.53,2.24,23.5,1.71,1.45,0.13,0.53,2.37,0.39,0.0,51.45,0.66,5.0,16.18,30.79,5.13,51.45,4.61,2.11,45.7,2.37,51.4,30.26,189.34,89.47,1.97,1.58,1.97,1.18,38.03,0.0,1.58,0.92,0.26,0.0,0.0,0.0,3.42,1.18,2.11,36.0
Fabrício Bruno,1996-02-12,CampeonatoBrasileiro,Cruzeiro,Right,Brazil,Center Backs,2310,0.04,0.0,0.04,0.04,0.0,0.0,0.23,0.0,0.03,0.03,0.01,0.04,0.43,4.48,0.23,0.58,0.19,33.3,0.07,0.2,18.3,0.0,0.05,0.01,0.01,55.99,61.64,90.8,1127.42,434.84,18.23,19.44,93.8,30.23,31.91,94.7,7.01,9.08,77.3,0.03,0.23,4.29,0.12,0.04,57.16,4.32,3.19,0.0,0.82,0.19,0.43,0.0,0.0,0.0,0.0,0.16,0.35,0.66,0.58,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,1.17,0.74,0.86,0.27,0.04,0.7,0.82,85.7,0.12,0.82,0.66,0.55,1.71,4.56,0.0,69.74,9.35,32.73,35.06,2.18,0.97,69.74,0.16,0.08,50.0,0.08,50.0,41.49,193.36,110.34,0.19,0.04,0.16,0.0,48.82,0.0,0.39,0.43,0.0,0.0,0.0,0.0,3.43,1.48,0.94,61.3
Wanderson,1994-10-07,CampeonatoBrasileiro,Cruzeiro,Right,Brazil,Att Mid / Wingers,1015,0.18,0.18,0.35,0.18,0.0,0.0,0.27,0.0,0.21,0.21,0.22,0.43,2.57,2.93,6.47,1.95,0.89,45.5,0.09,0.2,20.2,0.0,0.11,-0.04,-0.04,23.85,30.68,77.7,350.42,91.24,14.1,15.52,90.9,7.8,10.29,75.9,1.15,2.31,50.0,0.22,1.68,1.51,1.15,0.53,28.64,1.95,0.27,0.09,0.0,4.43,0.89,0.8,0.35,0.35,0.0,0.09,1.15,3.9,2.93,0.35,0.27,0.27,0.09,0.0,0.18,0.09,0.09,0.0,0.0,0.0,0.0,0.89,0.44,0.18,0.53,0.18,0.35,1.06,33.3,0.71,0.8,0.0,0.62,1.51,0.62,0.0,41.5,0.53,4.52,17.11,21.01,3.37,41.5,3.37,1.77,52.6,1.42,42.1,25.54,179.11,80.51,1.95,0.71,2.22,1.51,28.11,0.0,1.24,1.06,0.18,0.0,0.0,0.0,3.9,0.09,0.71,11.1
Lucas Romero,1994-04-18,CampeonatoBrasileiro,Cruzeiro,Right,Argentina,Midfielders,2531,0.0,0.07,0.07,0.0,0.0,0.0,0.28,0.04,0.02,0.02,0.03,0.05,0.78,5.65,0.92,0.68,0.14,21.1,0.0,0.0,25.9,0.0,0.04,-0.02,-0.02,55.01,62.58,87.9,933.28,295.71,25.07,27.31,91.8,23.36,25.39,92.0,4.87,6.69,72.9,0.05,0.92,4.84,0.53,0.04,59.63,2.81,2.38,0.0,0.21,0.21,0.43,0.0,0.0,0.0,0.0,0.14,0.82,2.77,2.38,0.14,0.04,0.11,0.04,0.07,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.67,1.71,0.75,1.46,0.46,1.1,2.24,49.2,1.14,1.0,0.25,0.64,3.31,0.85,0.0,70.48,2.88,16.07,44.52,10.28,0.39,70.48,0.96,0.46,48.1,0.43,44.4,41.5,179.86,85.27,1.24,0.0,0.85,0.71,51.63,0.04,1.49,0.92,0.0,0.0,0.0,0.0,4.8,0.96,0.6,61.4
Lucas Silva,1993-02-16,CampeonatoBrasileiro,Cruzeiro,Right,Brazil,Midfielders,1991,0.05,0.05,0.09,0.05,0.0,0.0,0.23,0.0,0.04,0.04,0.07,0.11,1.31,4.66,2.22,0.99,0.27,27.3,0.05,0.17,28.6,0.09,0.04,0.0,0.0,43.12,49.54,87.0,700.2,147.86,21.92,23.64,92.7,17.49,19.35,90.4,3.16,4.97,63.6,0.06,1.18,4.29,0.5,0.09,46.88,2.53,0.9,0.09,0.23,0.95,0.14,1.04,0.32,0.27,0.0,0.14,0.68,2.89,2.4,0.09,0.23,0.09,0.09,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.77,0.32,0.32,0.41,0.05,0.41,1.08,37.5,0.68,1.27,0.23,0.23,0.99,1.13,0.05,57.36,2.17,9.49,34.49,14.1,0.63,57.36,1.4,0.81,58.1,0.54,38.7,33.13,166.39,77.43,1.67,0.14,1.13,0.77,40.23,0.0,1.22,0.86,0.05,0.0,0.05,0.05,5.47,0.77,1.04,42.5
Lucas Villalba,1994-08-19,CampeonatoBrasileiro,Cruzeiro,Left,Argentina,Center Backs,1326,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.01,0.01,0.02,0.03,1.09,3.94,0.68,0.41,0.14,33.3,0.0,0.0,16.9,0.0,0.03,-0.01,-0.01,52.74,60.68,86.9,1043.14,365.7,17.1,18.8,91.0,29.66,32.24,92.0,5.63,8.55,65.9,0.03,0.27,3.33,0.07,0.07,59.19,1.36,0.88,0.0,0.14,0.75,0.48,0.0,0.0,0.0,0.0,0.14,0.54,1.22,1.15,0.0,0.0,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.09,0.61,0.75,0.34,0.0,0.61,0.81,75.0,0.2,1.09,0.54,1.22,2.31,4.07,0.14,69.5,7.94,31.9,33.87,4.0,0.68,69.5,0.2,0.14,66.7,0.07,33.3,41.33,229.75,136.02,1.29,0.0,0.27,0.14,47.58,0.0,1.22,0.41,0.07,0.0,0.0,0.0,4.68,2.58,1.9,57.6
Christian,2000-12-19,CampeonatoBrasileiro,Cruzeiro,Right,Brazil,Att Mid / Wingers,1507,0.06,0.0,0.06,0.06,0.0,0.0,0.42,0.0,0.11,0.11,0.11,0.22,0.9,3.46,6.09,1.49,0.42,28.0,0.04,0.14,16.1,0.0,0.07,-0.05,-0.05,24.07,30.28,79.5,376.3,101.17,12.54,14.27,87.9,9.2,10.87,84.6,1.73,2.99,58.0,0.05,0.84,2.21,0.66,0.12,29.5,0.72,0.12,0.18,0.24,1.67,0.18,0.36,0.0,0.36,0.0,0.06,0.96,2.51,1.73,0.12,0.0,0.3,0.3,0.06,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.61,0.9,0.66,0.84,0.12,0.54,1.19,45.0,0.66,0.9,0.24,0.72,2.33,0.66,0.0,39.65,0.54,5.14,19.35,15.41,2.69,39.65,1.43,0.54,37.5,0.72,50.0,23.05,103.14,41.09,0.78,0.18,1.79,0.54,27.11,0.0,2.21,1.67,0.18,0.0,0.0,0.0,2.69,0.9,1.08,45.5
