Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Alexander Sørloth,1995-12-05,LaLiga,Atlético Madrid,Left,Norway,Forwards,1566,1.15,0.11,1.26,1.09,0.06,0.06,0.23,0.0,0.97,0.92,0.09,1.01,1.84,1.78,4.66,4.48,2.3,51.3,0.24,0.48,12.0,0.0,0.21,0.18,0.17,13.16,20.63,63.8,166.95,34.54,8.16,12.24,66.7,3.62,5.46,66.3,0.29,0.4,71.4,0.04,0.75,1.09,0.57,0.06,19.6,0.69,0.0,0.06,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.34,0.29,1.72,1.09,0.0,0.23,0.29,0.11,0.0,0.29,0.11,0.0,0.11,0.06,0.0,0.0,0.52,0.29,0.11,0.29,0.11,0.17,0.34,50.0,0.17,0.34,0.06,0.06,0.57,1.61,0.0,34.6,1.67,3.33,15.86,15.86,6.67,34.54,2.13,0.8,37.8,1.26,59.5,18.56,98.45,45.23,0.75,0.86,3.62,1.84,26.09,0.0,1.49,0.75,0.46,0.0,0.0,0.0,2.36,5.63,2.87,66.2
Reinildo Mandava,1994-01-21,LaLiga,Atlético Madrid,Left,Mozambique,Fullbacks,941,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.01,0.01,0.01,0.02,1.34,3.25,1.43,0.1,0.1,100.0,0.0,0.0,9.3,0.0,0.07,-0.01,-0.01,49.26,58.53,84.2,750.99,283.96,27.16,28.88,94.0,19.51,23.62,82.6,1.91,4.3,44.4,0.02,0.19,2.3,0.19,0.0,49.45,9.09,1.05,0.0,0.1,0.77,8.03,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.57,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1.72,1.05,0.96,0.67,0.1,0.96,1.72,55.6,0.77,1.05,0.48,1.53,3.25,3.35,0.0,68.58,5.36,27.74,31.18,9.85,0.77,68.58,1.72,0.38,22.2,0.86,50.0,40.27,163.07,81.58,1.43,0.19,0.77,0.38,43.9,0.0,1.82,1.72,0.1,0.0,0.1,0.0,4.97,0.96,1.34,41.7
César Azpilicueta,1989-08-28,LaLiga,Atlético Madrid,Right,Spain,Center Backs,875,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.02,0.02,0.01,0.03,1.34,6.79,2.06,0.51,0.21,40.0,0.2,0.5,17.8,0.0,0.05,0.08,0.08,59.76,69.02,86.6,929.21,354.96,30.86,32.91,93.8,24.69,27.67,89.2,2.88,6.48,44.4,0.04,0.31,4.73,0.41,0.1,59.66,9.36,0.82,0.1,0.31,0.51,8.54,0.0,0.0,0.0,0.0,0.0,0.41,0.82,0.51,0.21,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.57,1.44,1.23,0.93,0.41,1.75,2.37,73.9,0.62,1.03,0.21,0.51,3.09,3.29,0.0,78.07,4.22,23.86,40.42,14.09,1.13,78.07,0.21,0.1,50.0,0.1,50.0,44.43,196.87,135.57,1.85,0.1,0.82,0.1,53.07,0.0,0.82,0.62,0.31,0.0,0.0,0.0,2.88,1.44,1.44,50.0
Rodrigo Riquelme,2000-04-02,LaLiga,Atlético Madrid,Right,Spain,Midfielders,516,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.14,0.3,7.5,4.19,10.81,2.44,0.7,28.6,0.0,0.0,17.7,0.17,0.06,-0.16,-0.16,36.63,46.92,78.1,495.0,148.95,22.85,26.16,87.3,10.47,12.03,87.0,1.4,4.71,29.6,0.14,2.62,2.97,2.09,0.52,42.56,4.36,0.52,0.17,0.0,5.93,1.4,2.27,1.05,0.87,0.0,0.0,1.74,5.06,4.71,0.17,0.17,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.92,0.87,0.7,1.05,0.17,1.05,1.92,54.5,0.87,0.52,0.0,0.35,2.27,0.52,0.0,61.74,1.05,7.15,23.72,32.27,4.01,61.74,4.19,1.05,25.0,2.79,66.7,42.91,297.91,174.59,4.36,1.74,1.92,1.05,45.17,0.0,1.4,1.4,0.7,0.0,0.0,0.0,3.66,0.52,0.52,50.0
Ángel Correa,1995-03-09,LaLiga,Atlético Madrid,Right,Argentina,Forwards,805,0.45,0.11,0.56,0.45,0.0,0.0,0.34,0.11,0.5,0.5,0.23,0.74,3.35,2.8,9.5,3.8,1.57,41.2,0.12,0.29,13.9,0.0,0.13,-0.06,-0.06,23.03,31.3,73.6,301.53,83.29,14.53,17.55,82.8,5.59,7.6,73.5,1.01,2.12,47.4,0.25,1.57,2.12,1.12,0.11,29.74,1.23,0.0,0.11,0.22,2.68,0.11,0.78,0.11,0.11,0.0,0.34,1.57,3.91,2.35,0.11,0.45,0.45,0.34,0.22,0.56,0.34,0.0,0.22,0.0,0.0,0.0,1.01,0.34,0.45,0.11,0.45,0.56,1.68,33.3,1.12,1.12,0.0,0.45,1.45,0.89,0.0,46.84,0.45,6.04,14.42,27.17,9.17,46.84,4.25,1.45,34.2,2.68,63.2,30.86,161.44,85.86,2.24,1.45,3.24,1.79,33.88,0.0,2.01,1.23,0.45,0.0,0.0,0.0,4.47,0.11,0.89,11.1
Iñaki Williams,1994-06-15,LaLiga,Athletic Club,Right,Ghana,Att Mid / Wingers,2652,0.2,0.27,0.48,0.2,0.0,0.0,0.03,0.0,0.26,0.26,0.26,0.52,3.63,2.58,10.25,2.14,0.81,38.1,0.1,0.25,16.4,0.0,0.12,-0.05,-0.05,17.82,28.17,63.3,268.85,77.92,10.08,13.41,75.2,6.55,9.71,67.5,0.78,2.58,30.3,0.17,1.46,1.29,1.73,0.51,27.08,0.88,0.0,0.24,0.24,3.9,0.71,0.0,0.0,0.0,0.0,0.2,1.19,2.71,2.07,0.03,0.2,0.24,0.1,0.07,0.48,0.34,0.0,0.1,0.03,0.0,0.0,0.58,0.34,0.14,0.27,0.17,0.41,0.78,52.2,0.37,1.15,0.17,0.41,0.98,1.09,0.0,39.67,1.19,3.83,13.3,23.04,4.68,39.67,3.43,1.12,32.7,1.9,55.4,25.08,143.65,76.66,1.32,1.66,2.21,1.49,30.48,0.0,0.75,1.32,0.58,0.03,0.0,0.0,2.95,1.02,0.68,60.0
Daniel Vivian,1999-07-15,LaLiga,Athletic Club,Right,Spain,Center Backs,2608,0.14,0.0,0.14,0.14,0.0,0.0,0.1,0.0,0.07,0.07,0.01,0.08,1.24,6.38,0.21,0.62,0.17,27.8,0.22,0.8,13.8,0.0,0.11,0.07,0.07,52.66,60.49,87.1,1091.39,408.93,13.67,15.22,89.8,32.44,34.41,94.3,6.32,9.87,64.0,0.02,0.35,5.73,0.35,0.1,58.15,2.24,2.0,0.07,0.38,0.28,0.07,0.0,0.0,0.0,0.0,0.1,0.45,1.17,1.1,0.0,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.38,0.9,0.79,0.48,0.1,0.72,1.1,65.6,0.38,0.9,0.35,1.62,3.0,5.25,0.07,71.95,5.07,31.09,38.62,2.73,0.9,71.95,0.59,0.35,58.8,0.21,35.3,40.34,227.11,149.29,0.59,0.03,0.66,0.45,45.72,0.0,0.93,0.72,0.03,0.0,0.03,0.0,5.66,1.48,1.07,58.1
Álex Berenguer,1995-07-04,LaLiga,Athletic Club,Right,Spain,Att Mid / Wingers,2339,0.23,0.27,0.5,0.23,0.0,0.04,0.19,0.0,0.26,0.23,0.19,0.42,2.5,3.0,8.31,1.96,0.69,35.3,0.12,0.33,18.4,0.12,0.12,-0.03,0.0,24.16,36.71,65.8,389.01,97.62,12.89,15.43,83.5,8.23,11.24,73.3,2.19,7.16,30.6,0.17,1.77,1.89,1.08,0.42,29.59,6.85,2.19,0.27,0.12,6.85,0.58,3.89,1.62,1.39,0.04,0.27,1.08,3.77,2.46,0.73,0.35,0.08,0.08,0.08,0.54,0.23,0.15,0.08,0.04,0.04,0.0,1.23,0.62,0.23,0.62,0.38,0.54,1.19,45.2,0.65,0.89,0.08,0.38,1.62,0.69,0.0,48.1,0.69,3.77,17.78,27.43,3.31,48.06,3.16,1.27,40.2,1.58,50.0,24.74,165.84,78.88,1.54,1.04,2.0,1.92,31.13,0.0,1.12,1.15,0.19,0.08,0.0,0.0,4.35,1.04,1.92,35.1
Yuri Berchiche,1990-02-10,LaLiga,Athletic Club,Left,Spain,Fullbacks,2044,0.0,0.09,0.09,0.0,0.0,0.0,0.22,0.0,0.03,0.03,0.1,0.12,1.89,7.09,2.91,0.7,0.18,25.0,0.0,0.0,25.2,0.09,0.04,-0.03,-0.03,51.69,61.56,84.0,922.19,335.17,23.16,25.63,90.4,23.34,27.17,85.9,4.67,7.0,66.7,0.1,0.79,5.68,0.66,0.35,50.59,10.83,1.19,0.0,0.84,1.85,9.64,0.0,0.0,0.0,0.0,0.13,0.84,1.76,1.45,0.13,0.0,0.04,0.04,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.45,0.92,0.84,0.48,0.13,0.84,1.45,57.6,0.62,1.1,0.22,1.19,2.64,3.17,0.13,71.82,3.26,19.99,38.92,13.43,0.7,71.82,0.7,0.26,37.5,0.35,50.0,34.12,166.17,95.02,1.28,0.13,0.79,0.09,40.77,0.0,0.79,0.84,0.18,0.0,0.04,0.0,5.33,1.23,0.88,58.3
Nico Williams,2002-07-12,LaLiga,Athletic Club,Right,Spain,Att Mid / Wingers,1996,0.23,0.23,0.45,0.23,0.0,0.0,0.05,0.0,0.19,0.19,0.16,0.35,5.32,3.11,11.45,2.43,0.86,35.2,0.09,0.26,17.6,0.05,0.08,0.04,0.04,22.41,31.79,70.5,351.57,81.16,12.76,15.24,83.7,7.21,9.65,74.8,1.76,3.97,44.3,0.19,1.8,1.04,1.31,0.36,28.86,2.71,0.36,0.0,0.14,4.82,0.54,1.8,0.54,0.9,0.0,0.23,1.62,5.05,3.02,0.59,0.95,0.14,0.23,0.14,0.59,0.41,0.09,0.05,0.0,0.05,0.0,1.26,0.81,0.45,0.5,0.32,0.5,1.44,34.4,0.95,0.9,0.05,0.32,1.58,0.41,0.0,47.98,0.36,3.79,15.02,30.26,5.1,47.98,8.43,3.07,36.4,4.69,55.6,31.43,250.52,132.97,2.62,2.62,2.8,2.07,34.58,0.0,0.77,1.58,0.45,0.0,0.0,0.0,4.33,0.5,0.77,39.3
Aitor Paredes,2000-04-29,LaLiga,Athletic Club,Right,Spain,Center Backs,1812,0.15,0.0,0.15,0.15,0.0,0.0,0.2,0.05,0.11,0.11,0.01,0.11,0.2,2.28,0.1,0.3,0.15,50.0,0.5,1.0,4.7,0.0,0.38,0.03,0.03,39.19,47.04,83.3,837.62,308.74,8.84,9.88,89.4,25.53,27.37,93.3,4.67,9.14,51.1,0.01,0.1,2.09,0.1,0.0,45.15,1.79,1.44,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.75,0.65,0.5,0.25,0.0,0.4,0.75,53.3,0.35,1.29,0.75,1.09,1.84,5.66,0.2,57.32,6.31,30.94,25.78,0.75,0.55,57.32,0.05,0.0,0.0,0.05,100.0,29.6,148.76,80.22,0.15,0.0,0.35,0.05,35.17,0.05,1.14,0.3,0.0,0.0,0.05,0.0,3.08,1.49,1.44,50.8
Beñat Prados,2001-02-08,LaLiga,Athletic Club,Right,Spain,Midfielders,1715,0.05,0.0,0.05,0.05,0.0,0.0,0.37,0.0,0.05,0.05,0.06,0.11,1.05,4.09,1.68,0.84,0.26,31.3,0.06,0.2,20.1,0.0,0.06,0.0,0.0,33.95,41.41,82.0,569.28,139.54,15.32,17.95,85.4,15.8,18.16,87.0,2.1,3.62,58.0,0.07,0.58,3.67,0.31,0.05,40.62,0.73,0.58,0.21,0.16,0.47,0.16,0.0,0.0,0.0,0.0,0.05,0.52,1.1,1.05,0.0,0.0,0.05,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,2.89,1.89,1.05,1.42,0.42,1.31,2.78,47.2,1.47,1.1,0.11,1.47,4.36,1.36,0.0,52.01,1.73,9.97,32.96,9.66,1.26,52.01,1.57,0.79,50.0,0.63,40.0,25.19,121.33,56.73,1.0,0.05,1.31,1.05,31.7,0.0,2.1,0.79,0.0,0.0,0.0,0.0,4.78,1.52,1.15,56.9
Yeray Álvarez,1995-01-24,LaLiga,Athletic Club,Right,Spain,Center Backs,1781,0.05,0.0,0.05,0.05,0.0,0.0,0.2,0.0,0.03,0.03,0.01,0.04,0.96,5.31,0.0,0.45,0.1,22.2,0.11,0.5,15.5,0.0,0.05,0.03,0.03,50.23,59.73,84.1,1021.33,354.54,14.3,15.97,89.6,30.72,32.9,93.4,5.05,9.75,51.8,0.02,0.2,4.04,0.15,0.1,56.9,2.63,2.02,0.05,0.81,0.15,0.1,0.0,0.0,0.0,0.0,0.2,0.66,0.91,0.76,0.0,0.0,0.0,0.0,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.26,0.66,0.71,0.45,0.1,0.76,1.11,68.2,0.35,0.51,0.3,1.72,2.98,6.52,0.05,72.01,5.05,28.0,41.69,2.78,0.71,72.01,0.45,0.3,66.7,0.15,33.3,40.02,249.33,159.94,0.4,0.0,0.56,0.35,45.63,0.0,0.76,0.76,0.0,0.0,0.0,0.0,4.19,2.48,2.12,53.8
Oihan Sancet,2000-04-25,LaLiga,Athletic Club,Right,Spain,Att Mid / Wingers,1620,0.83,0.06,0.89,0.67,0.17,0.17,0.11,0.0,0.54,0.41,0.11,0.51,2.89,5.0,6.39,2.61,0.94,36.2,0.26,0.71,16.7,0.06,0.16,0.29,0.26,25.61,31.61,81.0,384.83,90.67,14.94,17.22,86.8,8.72,10.39,84.0,1.28,2.0,63.9,0.08,1.17,3.67,0.83,0.06,30.39,1.0,0.11,0.28,0.22,1.0,0.17,0.0,0.0,0.0,0.0,0.22,0.78,2.78,2.11,0.0,0.22,0.28,0.17,0.0,0.44,0.22,0.0,0.06,0.17,0.0,0.0,0.72,0.44,0.33,0.33,0.06,0.28,0.78,35.7,0.5,0.56,0.0,0.28,1.0,0.33,0.0,42.61,0.5,3.39,21.0,19.17,3.78,42.44,2.78,1.33,48.0,1.17,42.0,25.78,166.44,92.33,2.17,0.44,3.11,2.5,33.89,0.0,0.89,1.33,0.28,0.0,0.0,0.0,4.28,0.67,0.72,48.0
Iñigo Ruiz de Galarreta,1993-08-06,LaLiga,Athletic Club,Right,Spain,Midfielders,1477,0.0,0.24,0.24,0.0,0.0,0.0,0.3,0.0,0.03,0.03,0.18,0.21,1.65,8.35,2.38,0.67,0.06,9.1,0.0,0.0,24.1,0.0,0.05,-0.03,-0.03,41.62,51.43,80.9,778.25,228.44,15.66,18.1,86.5,21.27,23.46,90.6,4.08,7.25,56.3,0.16,1.71,6.15,1.52,0.18,49.05,2.07,1.58,0.37,0.49,1.77,0.0,0.37,0.06,0.3,0.0,0.3,1.1,3.05,2.62,0.24,0.12,0.06,0.0,0.0,0.37,0.24,0.12,0.0,0.0,0.0,0.0,2.19,1.34,0.67,1.04,0.49,1.22,1.89,64.5,0.67,0.67,0.24,0.97,3.17,0.85,0.12,59.59,1.28,9.32,37.66,13.53,0.49,59.59,1.4,0.97,69.6,0.3,21.7,31.93,162.09,77.14,0.85,0.18,1.04,0.97,40.95,0.0,2.62,1.04,0.06,0.0,0.0,0.0,7.31,0.49,0.73,40.0
Óscar de Marcos,1989-04-14,LaLiga,Athletic Club,Right,Spain,Fullbacks,1564,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.15,0.21,1.5,5.87,4.49,0.46,0.12,25.0,0.0,0.0,19.7,0.0,0.12,-0.06,-0.06,46.04,58.12,79.2,825.02,310.34,20.6,23.31,88.4,20.43,24.4,83.7,4.83,8.17,59.2,0.13,1.09,5.81,1.44,0.92,45.63,12.26,1.21,0.23,0.12,3.17,11.05,0.0,0.0,0.0,0.0,0.23,1.15,2.7,2.47,0.17,0.0,0.0,0.06,0.0,0.46,0.46,0.0,0.0,0.0,0.0,0.0,1.84,0.86,0.86,0.75,0.23,1.21,2.13,56.8,0.92,0.98,0.06,0.92,2.76,2.01,0.0,66.64,2.07,17.44,32.97,16.57,0.92,66.64,0.98,0.23,23.5,0.63,64.7,27.51,115.26,59.62,1.38,0.12,0.63,0.4,36.08,0.0,0.92,0.29,0.06,0.0,0.0,0.0,5.12,0.46,0.69,40.0
Andoni Gorosabel,1996-08-04,LaLiga,Athletic Club,Right,Spain,Fullbacks,1485,0.0,0.12,0.12,0.0,0.0,0.0,0.3,0.0,0.02,0.02,0.11,0.13,1.03,3.09,3.58,0.12,0.06,50.0,0.0,0.0,22.2,0.0,0.17,-0.02,-0.02,44.61,53.58,83.3,676.55,196.48,24.73,27.03,91.5,17.76,21.15,84.0,1.45,2.97,49.0,0.1,0.91,3.45,0.97,0.61,41.82,11.7,0.85,0.0,0.0,2.48,10.85,0.0,0.0,0.0,0.0,0.06,1.27,1.94,1.76,0.12,0.06,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.85,1.7,1.88,0.55,0.42,1.82,2.73,66.7,0.91,1.09,0.12,1.09,3.94,3.76,0.0,65.7,2.61,17.7,33.15,15.27,0.79,65.7,0.85,0.42,50.0,0.42,50.0,26.18,97.27,41.88,1.09,0.18,1.09,0.85,33.58,0.0,1.45,0.24,0.06,0.0,0.0,0.0,3.39,1.21,1.7,41.7
Mikel Vesga,1993-05-21,LaLiga,Athletic Club,Left,Spain,Midfielders,988,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.11,0.04,0.09,0.13,0.91,5.83,2.0,0.46,0.18,40.0,0.0,0.0,21.6,0.0,0.08,-0.11,-0.04,39.08,49.1,79.6,688.57,198.58,16.94,19.13,88.6,17.49,21.32,82.1,4.01,6.74,59.5,0.06,1.09,4.65,0.46,0.0,47.64,1.28,0.82,0.27,0.36,0.73,0.36,0.0,0.0,0.0,0.0,0.18,0.36,1.91,1.73,0.0,0.0,0.18,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,2.0,1.37,0.64,1.18,0.18,1.09,2.55,42.9,1.46,0.91,0.09,1.37,3.37,2.37,0.0,59.48,2.73,13.03,36.26,10.84,1.0,59.39,1.09,0.64,58.3,0.46,41.7,26.51,113.14,53.84,1.18,0.27,1.0,0.82,36.44,0.0,1.28,0.36,0.0,0.0,0.0,0.0,6.01,2.28,1.46,61.0
Álvaro djaló,1999-08-16,LaLiga,Athletic Club,Right,Spain,Forwards,659,0.14,0.0,0.14,0.14,0.0,0.0,0.27,0.0,0.11,0.11,0.12,0.23,3.0,1.78,8.19,2.05,0.41,20.0,0.07,0.33,18.5,0.0,0.06,0.03,0.03,11.61,17.48,66.4,177.95,45.75,6.83,8.47,80.6,3.55,6.15,57.8,1.09,1.78,61.5,0.08,0.55,0.82,0.82,0.55,16.8,0.55,0.0,0.0,0.55,1.91,0.14,0.0,0.0,0.0,0.0,0.14,0.41,1.64,0.68,0.0,0.14,0.14,0.68,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,1.09,0.68,0.41,0.27,0.41,0.14,0.41,33.3,0.27,0.55,0.0,0.14,1.23,0.55,0.0,31.41,0.41,3.55,10.52,18.3,3.41,31.41,4.92,1.91,38.9,2.32,47.2,20.62,134.66,76.75,3.14,0.82,3.96,1.78,24.17,0.0,2.59,1.91,0.68,0.0,0.0,0.0,3.82,1.37,2.59,34.5
Sergi Cardona,1999-07-08,LaLiga,Villarreal,Left,Spain,Fullbacks,2945,0.03,0.21,0.24,0.03,0.0,0.0,0.34,0.0,0.07,0.07,0.18,0.25,1.59,2.35,6.05,0.61,0.18,30.0,0.05,0.17,13.7,0.0,0.12,-0.04,-0.04,34.41,44.53,77.3,570.19,201.67,16.78,19.31,86.9,14.85,18.12,82.0,2.26,4.86,46.5,0.14,1.38,1.89,1.41,0.79,36.86,7.49,0.7,0.06,0.06,3.39,6.75,0.03,0.0,0.0,0.0,0.18,1.19,2.41,2.17,0.09,0.03,0.12,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,2.17,1.47,1.34,0.61,0.21,1.5,2.41,62.0,0.92,1.59,0.21,1.22,3.39,3.73,0.03,56.29,4.0,21.73,19.31,15.46,1.93,56.29,0.92,0.31,33.3,0.49,53.3,24.85,113.71,62.86,1.04,0.31,0.73,0.34,29.09,0.0,1.16,0.86,0.09,0.0,0.03,0.0,4.0,1.25,0.83,60.3
Alex Baena,2001-07-20,LaLiga,Villarreal,Right,Spain,Midfielders,2595,0.24,0.31,0.55,0.24,0.0,0.03,0.31,0.0,0.25,0.22,0.41,0.63,3.16,6.55,5.34,2.39,0.59,24.6,0.1,0.41,21.0,0.28,0.09,0.0,0.02,29.72,44.64,66.6,604.61,228.17,10.89,13.66,79.7,13.63,18.55,73.5,4.79,9.64,49.6,0.44,3.29,3.29,2.5,0.66,37.53,6.66,1.8,0.76,0.69,7.18,0.83,3.71,1.49,1.46,0.0,0.45,1.42,5.86,3.75,1.42,0.14,0.38,0.14,0.03,0.73,0.59,0.07,0.03,0.0,0.03,0.0,0.97,0.52,0.21,0.49,0.28,0.35,1.35,25.6,1.01,1.01,0.07,0.76,1.73,0.76,0.07,54.42,0.8,7.25,21.99,26.43,3.09,54.38,1.94,0.73,37.5,0.94,48.2,31.04,190.51,111.02,3.23,0.52,1.46,1.11,36.21,0.0,1.49,1.63,0.17,0.0,0.0,0.0,4.86,0.55,0.66,45.7
Santi Comesaña,1996-10-05,LaLiga,Villarreal,Right,Spain,Midfielders,2560,0.14,0.07,0.21,0.14,0.0,0.0,0.25,0.0,0.16,0.16,0.07,0.23,1.37,5.41,2.04,1.37,0.28,20.5,0.1,0.5,13.1,0.0,0.12,-0.02,-0.02,40.89,48.3,84.6,690.12,223.24,19.02,21.27,89.4,17.75,19.76,89.9,3.13,4.82,65.0,0.09,0.95,5.03,1.05,0.11,47.11,0.91,0.77,0.25,0.35,0.49,0.07,0.0,0.0,0.0,0.0,0.28,0.77,2.74,2.43,0.07,0.04,0.07,0.0,0.14,0.39,0.32,0.0,0.0,0.04,0.0,0.04,2.99,1.72,1.55,1.13,0.32,1.48,2.67,55.3,1.2,1.97,0.77,0.67,3.66,1.97,0.04,60.96,3.87,15.93,33.68,11.71,2.25,60.96,1.2,0.63,52.9,0.49,41.2,31.75,149.13,86.17,1.05,0.21,1.23,1.55,40.39,0.0,1.3,0.95,0.04,0.0,0.0,0.0,5.63,1.13,1.72,39.5
Logan Costa,2001-04-01,LaLiga,Villarreal,Right,Cape Verde,Center Backs,2587,0.07,0.03,0.1,0.07,0.0,0.0,0.1,0.0,0.02,0.02,0.02,0.05,0.87,4.04,0.35,0.42,0.17,41.7,0.17,0.4,15.9,0.0,0.05,0.05,0.05,47.1,53.71,87.7,912.94,340.76,17.43,18.4,94.7,23.41,25.08,93.3,5.71,9.32,61.2,0.02,0.14,3.72,0.21,0.0,50.44,3.27,1.5,0.03,0.63,0.17,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.77,0.7,0.0,0.0,0.03,0.03,0.0,0.07,0.03,0.0,0.0,0.0,0.03,0.0,1.32,0.73,0.87,0.42,0.03,0.83,1.01,82.8,0.17,0.87,0.49,0.73,2.05,4.0,0.07,62.1,10.26,33.57,26.37,2.4,0.42,62.1,0.07,0.0,0.0,0.07,100.0,36.08,190.58,104.16,0.56,0.0,0.24,0.0,42.06,0.0,0.66,0.1,0.07,0.03,0.07,0.0,3.62,1.6,1.29,55.4
Daniel Parejo,1989-04-16,LaLiga,Villarreal,Right,Spain,Midfielders,2273,0.12,0.12,0.24,0.08,0.04,0.08,0.32,0.0,0.1,0.03,0.07,0.11,0.75,6.97,1.03,0.48,0.08,16.7,0.17,1.0,22.8,0.0,0.07,0.02,0.05,53.61,61.29,87.5,1012.73,309.6,21.22,23.0,92.3,25.1,27.32,91.9,6.65,9.3,71.5,0.08,0.91,6.97,0.67,0.12,57.33,3.8,2.38,0.12,0.55,1.47,0.04,1.39,0.63,0.32,0.08,0.16,0.48,3.05,2.42,0.51,0.0,0.08,0.04,0.0,0.48,0.4,0.04,0.0,0.04,0.0,0.0,2.06,1.58,1.07,0.79,0.2,1.15,2.14,53.7,0.99,0.95,0.28,0.95,3.01,1.58,0.04,68.58,3.56,17.86,39.16,11.96,0.48,68.5,0.48,0.32,66.7,0.12,25.0,35.56,143.26,64.86,1.15,0.0,0.67,0.51,47.51,0.0,0.79,1.47,0.04,0.0,0.0,0.0,5.62,0.95,0.36,72.7
